#{"t_start": 1642014980.7363355, "env_id": "Ant-v2"}
r,l,t
643.25683,1000,1561.967363
881.39205,1000,1635.364757
1025.002299,1000,1709.131298
831.570788,1000,1780.641867
845.727235,1000,1854.81937
872.275138,1000,1925.336513
824.138707,1000,1999.697212
662.94718,1000,2071.580321
124.350962,250,2112.604312
702.654218,1000,2186.001841
695.957523,1000,2255.897942
800.277935,1000,2321.285158
475.967895,476,2343.217462
871.806919,1000,2409.764258
1034.928363,1000,2486.092707
816.006323,1000,2560.731783
929.166329,1000,2623.632294
53.972276,44,2628.209494
1082.834628,1000,2691.899684
979.473062,1000,2768.415026
952.335503,1000,2838.85073
1000.515761,1000,2914.142251
1000.480265,1000,2989.350085
321.060173,237,2999.213651
1014.84131,1000,3072.587981
43.766904,86,3107.222751
668.01173,524,3131.417083
226.654195,203,3141.334173
23.448805,24,3141.45159
964.069106,1000,3222.027505
1373.033586,1000,3290.532763
1016.300899,1000,3370.413446
1021.3051,1000,3445.762633
920.46098,1000,3521.98785
373.91542,211,3564.904252
307.644312,155,3570.402169
1080.690355,1000,3636.73096
974.222981,1000,3713.220207
1067.501226,1000,3783.982371
62.728898,64,3789.311934
966.371403,1000,3861.912625
954.968571,1000,3936.973196
1628.096006,920,4013.236752
945.353785,1000,4095.637809
1587.132563,1000,4175.759724
928.185661,1000,4246.234824
225.361653,137,4252.135302
1007.194987,1000,4335.629764
1167.273894,1000,4413.75234
957.907136,1000,4494.899593
121.929976,85,4501.022844
1836.464069,1000,4582.753478
264.92186,138,4594.557323
321.387624,159,4600.672795
1218.712457,577,4649.896338
1499.805306,1000,4730.821912
1097.588748,532,4760.928638
2052.803537,1000,4843.405452
136.576952,55,4849.563023
160.408593,84,4855.591227
10.841399,15,4855.657568
840.167959,1000,4935.077279
1987.414794,1000,5028.530463
543.590105,257,5070.871557
700.854688,305,5089.620678
1013.277575,412,5114.591559
2164.689861,1000,5202.716035
923.950128,437,5253.695062
1121.596151,1000,5339.997103
2385.360407,1000,5426.880188
1313.934894,616,5465.460516
746.678635,387,5508.551853
2228.757101,1000,5600.150121
1056.569081,1000,5679.349686
3.638188,12,5679.593414
178.808495,87,5686.012334
1111.249035,1000,5770.43751
150.302173,66,5777.092082
207.041624,97,5783.677301
1623.540975,1000,5879.821396
1271.182627,1000,5977.289783
31.345632,26,5977.582453
1522.183746,1000,6069.843942
49.059794,27,6070.143545
161.128612,90,6076.798714
2388.59348,1000,6167.554885
1223.804208,1000,6264.025513
925.988065,1000,6361.816314
437.238034,202,6375.712181
2406.584501,1000,6460.300408
960.391732,1000,6548.996922
2457.956016,1000,6640.391799
2559.269599,1000,6738.18727
1784.949067,1000,6834.029791
1462.40683,628,6907.101294
2428.456133,1000,7004.973711
2232.025329,1000,7110.042963
668.439789,274,7132.164686
1300.148733,505,7197.537894
2631.746952,1000,7293.2194
1844.120762,736,7371.252499
326.453165,143,7386.493695
2576.959103,1000,7483.767542
425.517034,160,7491.48206
1591.934101,583,7535.226928
1442.480894,1000,7639.665307
500.511351,196,7683.656488
977.956663,1000,7777.986089
1538.178018,1000,7877.680188
2704.308578,1000,7975.962358
2544.712059,1000,8074.632998
1225.541527,1000,8167.019886
2373.176011,1000,8267.672995
1472.986725,1000,8367.499781
1304.053914,513,8403.671028
1103.700185,1000,8502.441707
2010.476199,1000,8604.797905
1288.056338,551,8677.572907
2259.967632,914,8772.664834
1194.895731,1000,8876.148352
2374.950527,918,8966.667877
1857.922262,1000,9064.608709
2614.622891,1000,9167.917532
2384.86066,1000,9266.81192
2016.864165,1000,9367.472488
2796.361403,1000,9472.010307
963.114504,1000,9572.695118
950.083771,367,9601.523253
2923.090857,1000,9700.124836
2054.087202,721,9781.983865
3031.41627,1000,9886.160376
241.81083,92,9893.517612
2721.389395,1000,9992.386346
2761.966539,1000,10094.432146
2650.948483,964,10192.806026
3078.519242,1000,10289.369575
1779.196024,567,10325.621737
2942.684995,1000,10430.280968
898.218275,1000,10535.402479
2931.101024,1000,10638.552519
2250.765515,772,10722.276755
430.522927,147,10729.770684
1665.547672,1000,10833.127989
3266.066813,1000,10935.892143
2597.1832,778,11025.638004
2846.685584,1000,11124.431519
2799.684356,1000,11223.777586
391.621481,167,11238.096729
1557.177429,609,11302.167099
679.172991,216,11316.740463
2816.874765,1000,11418.727744
1621.489085,497,11454.564294
3245.415105,1000,11553.641371
1016.451714,1000,11653.54741
1819.97093,653,11731.55214
647.638412,275,11746.477205
3142.146491,1000,11842.335271
1171.950792,1000,11941.127385
1822.464797,1000,12042.861465
3221.009369,1000,12145.875705
2151.589138,659,12219.95322
1723.156573,1000,12315.920019
2899.410437,902,12409.457977
1854.167022,560,12481.514041
1103.102411,1000,12579.244198
1379.97432,467,12608.245811
3294.605997,1000,12707.690114
1439.105276,1000,12808.28267
1925.492425,579,12883.594449
3352.614906,1000,12980.467594
3292.215098,1000,13081.963273
3323.600077,1000,13175.736676
-599.45795,1000,13269.949546
-1405.125764,1000,13372.476944
3495.840452,1000,13474.314683
3495.812006,1000,13578.568809
3533.786597,984,13675.287649
1307.001633,1000,13775.415094
3429.534002,1000,13873.70901
184.040245,78,13880.978793
2413.598369,766,13931.11151
2360.09875,1000,14035.068676
3198.689057,1000,14135.749175
2036.432633,1000,14237.071368
3393.439459,1000,14328.795872
3323.583412,1000,14427.665139
1961.781097,607,14498.83564
3737.115637,1000,14595.180565
1269.384418,359,14623.756404
118.355678,50,14630.897893
3642.711214,1000,14733.86568
2544.883783,1000,14834.629852
2968.428202,881,14922.754252
682.219445,1000,15024.799902
3846.22426,1000,15125.322946
3728.509554,1000,15227.829763
2536.750479,742,15317.007287
3761.723985,1000,15418.030195
3592.82481,1000,15520.420794
3414.155402,867,15610.541331
474.736888,138,15624.763664
3584.081059,1000,15718.715592
3674.294698,1000,15821.74202
2440.661981,693,15904.05942
3814.200159,1000,16008.022968
3726.285006,1000,16112.158856
708.737974,206,16126.638373
3682.330101,1000,16222.231952
3526.367153,1000,16325.827642
3567.811606,945,16419.367077
3872.566974,1000,16520.922334
3846.772224,1000,16619.137308
3391.126661,855,16712.599319
3940.256878,1000,16816.400494
3948.899283,1000,16916.877625
1102.095695,1000,17014.598092
3804.04917,1000,17118.153357
4273.854513,1000,17215.935507
3777.064899,1000,17313.339931
355.900291,100,17320.668389
3926.799826,1000,17421.523217
3888.060972,1000,17522.02036
622.363236,1000,17625.002944
3925.955873,1000,17725.010515
3852.613218,1000,17829.535999
1831.472757,1000,17933.247236
4220.140182,1000,18037.079883
