#{"t_start": 1641800529.7123766, "env_id": "Hopper-v2"}
r,l,t
13.679842,16,50.150624
16.637627,17,50.188878
20.520562,22,50.236798
7.498083,11,50.264745
17.088251,27,50.321041
10.543386,17,51.021868
16.988198,18,51.062055
11.144046,16,51.098962
9.4362,17,51.13738
21.921004,23,51.187861
9.815934,15,51.907132
9.629943,13,51.937324
8.642093,18,51.977653
9.207487,12,52.007
9.198574,14,52.038206
5.204869,27,52.096305
62.503673,38,53.107953
19.22931,20,53.158441
17.135571,30,53.223014
38.244369,36,54.00256
9.403897,12,54.03618
9.388166,12,54.063507
8.837229,12,54.09111
54.445748,41,54.17495
16.620557,21,54.933324
13.377566,16,54.970372
25.699293,23,55.019715
13.491449,20,55.064633
24.42976,21,55.110392
5.32988,8,55.132032
14.471755,23,55.887175
11.392764,14,55.919965
13.312706,14,55.95134
8.595891,16,55.98704
43.716757,52,56.810267
16.577526,19,56.859102
51.997732,48,56.957018
6.625391,12,56.992035
11.924768,13,57.747834
9.39737,14,57.779064
19.566124,19,57.820055
10.972174,13,57.850537
27.238702,25,57.902221
13.994142,22,58.688453
33.946765,30,58.751461
8.482088,16,58.790608
11.090974,14,58.821994
12.907005,15,58.855274
9.731748,34,59.675328
17.852452,29,59.739455
9.62294,14,59.774175
11.644075,19,59.815058
11.370649,15,59.849573
14.016856,20,60.65632
24.264323,27,60.713339
29.733374,31,60.780033
12.010671,16,60.818664
16.407383,17,60.857123
14.938704,17,61.671224
19.203381,20,61.714102
10.385709,12,61.742929
18.244309,20,61.785717
16.391288,23,61.836318
11.20701,18,62.916306
7.540702,10,62.94052
12.643211,14,62.970793
8.656674,12,62.998382
21.153895,34,63.067397
23.860022,28,63.932797
12.524396,17,63.974117
10.483676,16,64.009729
6.689313,14,64.041267
8.472266,11,64.066833
5.450568,8,64.086091
7.943739,12,64.112556
22.090604,25,64.984822
22.830843,21,65.031855
15.86972,18,65.073358
44.884783,41,65.157829
10.98866,16,66.024215
9.298287,12,66.052389
11.494049,23,66.100831
9.944995,22,66.149934
21.193455,22,66.198421
11.152627,13,66.229547
10.810602,16,67.104052
13.223208,14,67.136199
7.56265,10,67.159632
9.85823,20,67.201069
27.333855,24,67.254304
7.243466,10,67.2817
53.339285,41,68.217759
6.825247,23,68.273111
7.098198,11,68.300826
24.215206,24,68.350761
7.713101,24,69.267984
18.946437,19,69.311466
15.317975,19,69.353659
19.988143,28,69.413543
23.855806,22,70.330016
11.858849,18,70.370629
8.936603,16,70.406914
7.96326,14,70.437827
6.842354,9,70.459435
14.733608,39,70.537394
14.836573,27,71.473126
16.539598,27,71.531685
10.589393,15,71.567437
12.286546,23,71.615719
9.445486,16,72.541493
9.674753,30,72.603128
26.355535,41,72.689811
8.411455,11,72.721309
22.770118,23,73.913406
13.609899,36,73.988398
13.465484,21,74.038074
19.594849,27,74.095198
10.907765,14,75.041541
6.804445,16,75.076317
8.549197,10,75.100526
23.942846,27,75.155538
80.443208,61,76.201552
14.911124,16,76.24611
21.028888,21,76.291274
11.662064,12,76.320304
18.903087,19,76.361449
19.766185,22,77.344509
11.285798,14,77.377315
13.826359,15,77.409794
60.442425,51,77.512172
14.10142,19,78.502366
11.955454,15,78.537299
20.928898,23,78.586318
8.904094,11,78.613542
11.897139,20,78.655114
10.434703,13,78.685416
66.64808,48,79.735585
82.048268,48,79.837374
8.759461,13,80.855675
14.718953,15,80.889244
37.950062,29,80.950444
36.656295,51,81.057584
8.765984,13,82.081379
16.813277,18,82.120322
23.406625,22,82.16791
11.161557,17,82.206302
13.072167,26,82.261313
8.254017,18,83.286822
14.699029,16,83.322361
14.328616,16,83.358737
21.388182,21,83.403766
15.68366,22,83.45118
9.75615,16,84.479545
18.792198,18,84.519262
