#{"t_start": 1642395281.7480304, "env_id": "Pusher-v2"}
r,l,t
-145.27408,100,7.113728
-155.258183,100,7.587081
-151.445242,100,7.767784
-139.481271,100,7.962174
-147.60801,100,8.174795
-160.185098,100,8.400614
-156.911792,100,8.64181
-144.046379,100,8.90413
-134.860478,100,9.175619
-146.477447,100,9.464739
-157.181652,100,11.396958
-152.326519,100,11.71947
-149.422688,100,12.061414
-148.063589,100,12.40835
-146.602901,100,12.770338
-138.967021,100,13.144125
-155.078015,100,13.540214
-152.885315,100,13.947648
-155.735599,100,14.366051
-143.542357,100,14.797343
-150.90068,100,16.867097
-147.984326,100,17.315933
-150.146969,100,17.77591
-140.917447,100,18.252566
-155.612825,100,18.753569
-144.806083,100,19.277717
-161.038652,100,19.823554
-152.714987,100,20.37377
-152.882371,100,20.93981
-147.397849,100,21.502724
-142.692244,100,23.69027
-145.294972,100,24.294726
-143.223135,100,24.919725
-137.911363,100,25.554029
-147.805245,100,26.211138
-151.780619,100,26.869781
-148.86051,100,27.550629
-140.243435,100,28.241883
-147.810841,100,28.960006
-143.010821,100,29.710626
-155.080027,100,32.073672
-165.670634,100,32.816541
-154.947651,100,33.577203
-153.586569,100,34.35436
-151.343738,100,35.12847
-144.351721,100,35.930614
-135.941878,100,36.742224
-157.56774,100,37.566924
-157.346964,100,38.422951
-159.300451,100,39.312736
-148.106592,100,41.822939
-147.361965,100,42.731283
-156.980884,100,43.671624
-141.700467,100,44.624616
-152.427956,100,45.564686
-146.098597,100,46.543763
-145.190594,100,47.56868
-143.974664,100,48.57723
-156.441291,100,49.588982
-147.856164,100,50.614487
-162.558667,100,53.262084
-146.262128,100,54.332938
-141.093025,100,55.43047
-153.521184,100,56.511035
-144.56456,100,57.614508
-147.392078,100,58.723852
-142.065375,100,59.849866
-138.115566,100,60.969107
-154.108701,100,62.11678
-151.931782,100,63.219755
-144.97573,100,65.937732
-145.703096,100,67.151834
-152.363977,100,68.377802
-154.717569,100,69.617585
-156.683744,100,70.865032
-167.137729,100,72.118591
-152.640872,100,73.378994
-145.974482,100,74.659159
-152.493426,100,75.990673
-159.63105,100,77.379959
-161.982306,100,80.426342
-140.983789,100,81.766298
-163.958568,100,83.131307
-157.415511,100,84.472868
-148.478739,100,85.8429
-149.902558,100,87.262454
-158.796855,100,88.679852
-149.092418,100,90.096783
-141.791033,100,91.542285
-151.050297,100,93.002561
-151.059862,100,96.097034
-151.084222,100,97.640347
-152.30728,100,99.147141
-153.013488,100,100.644535
-155.527691,100,102.144848
-155.329284,100,103.726411
-150.353436,100,105.33237
-148.794535,100,106.950588
-147.530934,100,108.598396
-133.519112,100,110.25638
-144.379325,100,113.508076
-144.381967,100,115.198239
-142.785782,100,116.87241
-147.844165,100,118.586805
-144.850375,100,120.309463
-161.756871,100,122.047248
-150.443877,100,123.798349
-163.535969,100,125.588083
-148.336647,100,127.36921
-142.685801,100,129.200485
-149.788053,100,132.628036
-145.670178,100,134.464236
-150.412268,100,136.298756
-152.310708,100,138.16152
-152.652845,100,140.042676
-152.42099,100,141.937558
-154.297046,100,143.868648
-147.491887,100,145.81421
-142.351569,100,147.757996
-156.962595,100,149.709181
-159.425642,100,153.336582
-142.967875,100,155.340785
-152.175701,100,157.296596
-134.214959,100,159.268896
-153.409251,100,161.251137
-133.437542,100,163.261291
-153.385156,100,165.240076
-151.676063,100,167.232529
-149.583602,100,169.358788
-154.418316,100,171.528696
-147.528059,100,175.204404
-137.278148,100,177.255512
-140.476567,100,179.401543
-159.473147,100,181.567052
-161.229146,100,183.738833
-147.077683,100,185.956827
-151.031777,100,188.178721
-165.263516,100,190.414614
-139.979447,100,192.689392
-166.852291,100,194.936021
-149.812336,100,198.796612
-149.365704,100,201.044955
-143.701377,100,203.315174
-144.973818,100,205.611431
-140.031899,100,207.900414
-144.178514,100,210.210997
-143.620082,100,212.545454
-135.990341,100,214.880574
-159.374955,100,217.15704
-160.92696,100,219.509634
-141.695195,100,223.550465
-153.321214,100,225.993609
-145.357922,100,228.420863
-149.660512,100,230.892656
-151.357762,100,233.382199
-132.696933,100,235.836203
-157.838096,100,238.288585
-157.59899,100,240.773762
-148.646208,100,243.341115
-162.994163,100,245.862902
-150.80673,100,249.977875
-153.231274,100,252.570184
-142.090858,100,255.150901
-135.088093,100,257.696609
-141.734222,100,260.339255
-155.456285,100,262.978501
-152.529832,100,265.637288
-143.374321,100,268.262141
-150.097024,100,270.890613
-157.777559,100,273.562661
-152.893554,100,277.815774
-142.695996,100,280.504622
-168.613625,100,283.274847
-154.304272,100,286.066785
-152.014297,100,288.85317
-146.438206,100,291.6748
-158.272554,100,294.493358
-155.618164,100,297.299087
-160.794709,100,300.135963
-143.082334,100,302.990469
-158.006645,100,307.445531
-152.071346,100,310.345794
-149.902746,100,313.258166
-143.990729,100,316.157387
-154.345361,100,319.105087
-148.309517,100,322.084161
-149.105631,100,325.011416
-148.92584,100,328.08562
-151.189529,100,331.156402
-152.09355,100,334.127553
-136.42152,100,338.620288
-140.992462,100,341.577889
-143.312903,100,344.553926
-153.97802,100,347.534818
-162.948193,100,350.619127
-157.365891,100,353.750204
-156.390952,100,356.957067
-158.174153,100,360.035612
-149.263492,100,363.070786
-150.511543,100,366.094988
-159.832791,100,370.6973
-148.667655,100,373.801873
-152.529952,100,376.855305
-156.997034,100,380.000314
-133.60638,100,383.12993
-156.752637,100,386.383585
-149.160984,100,389.608672
-147.575574,100,392.915549
-136.476363,100,396.22396
-150.315806,100,399.532652
-154.262892,100,404.388318
-160.876762,100,407.6846
-154.13434,100,411.03844
-145.049487,100,414.388292
-142.269291,100,417.81131
-164.499,100,421.140893
-164.00552,100,424.544822
-152.127591,100,427.886309
-152.553144,100,431.273297
-152.267821,100,434.770179
-137.077661,100,439.868943
-146.653684,100,443.295957
-152.459898,100,446.820057
-145.110217,100,450.348636
-154.518858,100,453.94872
-156.097878,100,457.535363
-150.487131,100,461.115064
-149.246545,100,464.678247
-141.650977,100,468.231972
-145.515286,100,471.798092
-140.790761,100,476.9865
-166.961727,100,480.554351
-158.446423,100,484.208673
