#{"t_start": 1641963240.2401874, "env_id": "Ant-v2"}
r,l,t
1181.957329,463,5910.910444
2680.596128,994,6003.015545
2257.35107,1000,6084.299486
1631.699582,636,6155.639754
1497.036417,722,6225.762829
1581.22028,586,6265.517458
2348.571962,1000,6354.191991
2247.295673,896,6431.930492
42.188915,45,6432.236831
44.278883,48,6438.691103
1570.701293,599,6499.525435
955.550845,438,6526.423754
2400.862101,1000,6621.142839
1935.649354,958,6705.341735
8.881475,12,6705.562863
2231.750239,881,6784.758871
1476.392239,1000,6882.646549
2154.679422,871,6965.452209
1440.626412,541,7029.057419
2332.940573,941,7114.523092
1390.653259,595,7154.561188
2655.787624,1000,7253.619574
1682.993766,1000,7349.068759
186.363234,89,7356.088895
2852.413413,1000,7448.197631
3021.450646,1000,7541.861401
689.939689,266,7590.768907
480.774215,206,7604.434352
2822.10498,1000,7700.39172
863.359573,1000,7796.057629
2896.729851,1000,7896.223581
2972.333298,1000,7988.33618
2736.975318,1000,8086.427872
2883.878992,1000,8186.386153
2715.202648,1000,8282.965489
2999.79638,1000,8380.625321
3013.14254,1000,8480.389159
1935.191474,1000,8578.138183
2956.663605,1000,8676.166951
1006.218258,1000,8775.884791
3024.542627,1000,8867.237467
2995.783579,1000,8966.493505
3068.876315,1000,9067.071452
3251.724042,1000,9165.043172
3485.938255,1000,9262.698417
3386.400407,1000,9363.402188
3149.659027,1000,9463.951821
3022.719989,1000,9564.101777
3355.649887,1000,9664.761548
3308.520746,1000,9765.551844
3226.354142,1000,9863.476526
3406.518337,1000,9961.001853
2963.855852,1000,10061.289792
3600.296598,1000,10162.508663
3515.211784,1000,10263.190825
3201.293771,1000,10356.560033
3370.703444,1000,10454.945252
1086.107593,1000,10556.26887
3728.988063,1000,10657.717393
3571.961194,1000,10758.831358
3708.174252,1000,10858.855547
319.976879,113,10865.921117
1535.692016,439,10893.504152
3550.100365,1000,10991.605805
2525.841182,1000,11090.500239
3745.049218,1000,11190.457183
3056.325124,783,11276.158442
3795.935207,1000,11369.159606
3750.182183,1000,11468.375079
3570.506938,1000,11568.049893
3642.842854,1000,11661.880088
3742.685436,1000,11755.317306
3927.845495,1000,11846.948693
308.088955,86,11853.9468
-329.148346,1000,11949.184997
861.163871,228,11963.246227
29.392367,20,11963.357603
274.962233,95,11990.151458
4088.82808,1000,12083.407233
2282.645376,568,12123.726152
3375.898415,944,12208.730178
1953.984802,555,12257.636157
1141.047414,300,12278.30454
297.985418,106,12285.224531
33.32607,20,12285.308093
806.654616,228,12305.676126
1513.583405,407,12364.570118
3852.773919,1000,12463.032565
1735.452845,1000,12557.315005
3874.071976,1000,12655.808997
3219.087657,831,12730.063499
3791.973564,1000,12826.161004
3082.258611,1000,12924.254468
336.467233,103,12931.309863
1140.16682,1000,13031.012621
4223.064309,1000,13131.393
2346.205091,1000,13220.604592
527.950855,146,13227.448535
3959.576804,1000,13326.287297
216.203415,1000,13423.970292
3875.501729,1000,13521.745251
1170.718399,282,13542.309872
3634.08525,1000,13641.219028
4302.512516,1000,13738.090877
1215.786151,350,13765.605272
4181.197598,1000,13862.194983
4117.722392,1000,13960.944478
1277.265171,364,14012.537286
3245.644174,795,14096.363206
3282.883147,1000,14192.753205
1624.936759,1000,14288.8725
4588.027742,1000,14384.048826
333.335603,109,14390.892405
4119.930804,1000,14488.231478
4365.128775,1000,14579.979951
1894.128942,436,14612.279617
3622.217187,808,14694.009071
4607.488381,1000,14791.362258
10.524049,11,14791.605652
3140.653712,740,14869.004387
2925.482296,1000,14965.269362
3874.163868,837,15055.877393
4435.714549,1000,15146.893361
4160.935923,1000,15241.94423
3094.647115,1000,15329.967085
434.604537,121,15336.848605
4480.568802,1000,15433.126618
4618.888813,1000,15525.997955
4765.967309,1000,15622.062105
4502.670554,1000,15715.476094
3399.203929,771,15768.372362
1055.241677,241,15807.488978
4298.70027,960,15905.371321
4348.150975,1000,16003.915468
1817.05247,433,16031.146401
865.300534,1000,16124.277429
1181.813283,1000,16210.622321
1823.576499,406,16236.72892
4523.107237,1000,16326.454881
4391.041096,916,16411.740213
4742.943591,1000,16505.722414
1143.606086,270,16551.832352
1754.381945,409,16577.947742
4662.421714,1000,16670.131993
4477.842741,1000,16768.344013
3586.808705,853,16859.279295
9.516642,10,16859.488486
4819.039501,1000,16956.390357
291.321661,77,16956.800092
