#{"t_start": 1642389258.4887059, "env_id": "Pusher-v2"}
r,l,t
-143.916762,100,522.573526
-144.713211,100,526.44519
-157.923129,100,530.339897
-153.370874,100,534.148059
-152.333082,100,538.065201
-144.799565,100,541.919622
-154.581012,100,545.906055
-178.608916,100,564.403478
-113.111835,100,579.37833
-97.187002,100,594.14097
-56.981862,100,609.105866
-56.931209,100,624.093679
-52.173096,100,639.138648
-59.478955,100,653.934131
-54.32068,100,668.985894
-57.738659,100,684.108436
-55.321542,100,698.975874
-57.88067,100,715.40782
-48.172073,100,730.844227
-50.492839,100,746.325626
-63.289854,100,761.815687
-63.572084,100,777.312906
-64.147435,100,792.856037
-53.173561,100,808.406754
-52.602913,100,823.875976
-58.939566,100,839.422181
-66.691368,100,854.98597
-48.443881,100,871.863379
-57.935305,100,887.590986
-66.887426,100,903.141007
-50.402391,100,918.747103
-49.966429,100,934.240898
-67.887753,100,949.913061
-50.874643,100,965.174562
-54.457969,100,980.694494
-54.800557,100,996.433426
-54.00977,100,1012.007246
-60.41495,100,1028.934867
-69.582855,100,1044.004989
-60.098591,100,1059.537476
-66.130626,100,1074.998693
-70.45892,100,1090.783589
-77.001783,100,1106.593561
-76.26081,100,1122.379018
-98.374147,100,1138.165
-75.917299,100,1153.890605
-96.457286,100,1169.751903
-91.031208,100,1187.161369
-63.331404,100,1203.048053
-73.91195,100,1218.771541
-65.072703,100,1234.417289
-70.428259,100,1249.865153
-69.251718,100,1265.339399
-68.998056,100,1281.19546
-85.888435,100,1296.671453
-73.061625,100,1311.567924
-74.900196,100,1327.042056
-67.96449,100,1344.370845
-62.493292,100,1359.75776
-65.450228,100,1375.040797
-65.259093,100,1390.850617
-76.905394,100,1406.770844
-71.492658,100,1422.432179
-68.160954,100,1438.278471
-62.371757,100,1454.361843
-62.660546,100,1470.464378
-76.898603,100,1486.661611
-85.531326,100,1504.420708
-72.761963,100,1520.091216
-89.294791,100,1536.303718
-68.731879,100,1552.32567
-67.570702,100,1568.070071
-67.888607,100,1584.15156
-74.676923,100,1599.995103
-45.154024,100,1615.844088
-58.734602,100,1631.77005
-47.650091,100,1647.8725
-54.037371,100,1665.791682
-45.691326,100,1682.10578
-62.496433,100,1697.871924
-57.371672,100,1714.087536
-54.250702,100,1730.425849
-48.840154,100,1746.661828
-57.405834,100,1763.054228
-64.868196,100,1779.565824
-62.964894,100,1796.012351
-65.902464,100,1812.368813
-70.412695,100,1830.406319
-53.028061,100,1846.9223
-53.108921,100,1863.0833
-58.973668,100,1879.397352
-52.71427,100,1895.682702
-54.381683,100,1911.439551
-61.599598,100,1927.480419
-59.927764,100,1944.079271
-71.893651,100,1960.629838
-57.013523,100,1976.834177
-101.095321,100,1994.263635
-96.87585,100,2010.520081
-101.991805,100,2026.440696
-79.831445,100,2042.671619
-64.835059,100,2059.173855
-59.69191,100,2075.875339
-83.40863,100,2092.285313
-55.441845,100,2108.95546
-74.140606,100,2125.457236
-87.768643,100,2142.225453
-71.163039,100,2160.603038
-122.696972,100,2177.500412
-81.534949,100,2193.801311
-59.021596,100,2210.19327
-73.104814,100,2227.102024
-79.092315,100,2243.879707
-69.322013,100,2260.748449
-83.868293,100,2277.89662
-70.844201,100,2295.016063
-69.793361,100,2311.870864
-69.808826,100,2329.813464
-90.465072,100,2346.873454
-63.714099,100,2363.87969
-79.77499,100,2380.873768
-84.245351,100,2397.740891
-63.50721,100,2414.779051
-78.908513,100,2431.829993
-64.383668,100,2448.640873
-67.178323,100,2465.484426
-72.046816,100,2482.014702
-73.536165,100,2499.984741
-83.369842,100,2516.790153
-87.355022,100,2533.518647
-72.66822,100,2549.980234
-78.801865,100,2566.487958
-73.212589,100,2583.365166
-89.379603,100,2599.60086
-67.06092,100,2616.338581
-106.114197,100,2633.247854
-85.354603,100,2650.124628
-64.441798,100,2668.981874
-62.632688,100,2686.27488
-62.51635,100,2703.564795
-73.489306,100,2720.591161
-93.575585,100,2737.822421
-61.500738,100,2755.186175
-67.426528,100,2772.442178
-60.392569,100,2789.928014
-63.108283,100,2807.158858
-81.561675,100,2824.384161
-51.892379,100,2842.788001
-75.619736,100,2859.982987
-59.137278,100,2876.674893
-53.72832,100,2893.692911
-83.37369,100,2910.744517
-63.248899,100,2927.646366
-74.942653,100,2944.783084
-53.199095,100,2961.603934
-64.62854,100,2978.717909
-61.436433,100,2996.234858
