#{"t_start": 1642277610.7868214, "env_id": "Humanoid-v2"}
r,l,t
89.045517,18,12.231063
133.028497,26,12.296414
147.239579,30,12.371968
89.019236,18,12.419721
106.363802,21,12.752424
228.80314,47,12.864274
150.896091,31,12.942715
89.907344,18,13.008765
83.732992,17,13.04806
170.353413,33,13.122237
107.685181,22,13.174833
100.277142,20,13.250699
89.048041,18,13.2925
182.607315,35,13.374467
105.754597,21,13.428326
146.136331,29,13.538862
242.944497,47,13.652299
108.321721,21,13.707382
100.95407,20,13.754419
91.523646,18,13.843437
99.918914,20,13.890113
201.775906,40,13.981899
154.949257,29,14.05166
83.226883,17,14.148817
84.364774,17,14.188309
94.991402,19,14.231937
83.271219,17,14.270657
103.021744,20,14.3158
139.477972,27,14.442662
107.253828,21,14.491684
135.092583,26,14.550684
158.597245,31,14.62118
138.978393,28,14.761068
89.548163,18,14.803795
144.141367,29,14.868621
116.427239,24,14.924186
160.039215,31,15.078208
101.260893,20,15.125846
148.59017,29,15.190648
122.634996,25,15.24956
83.437185,17,15.906374
161.271405,31,15.974477
83.187252,17,16.015357
94.24763,19,16.058129
154.922481,31,16.228218
111.073587,22,16.279775
168.535469,33,16.353719
83.876198,17,16.394818
100.307417,20,16.550198
88.707194,18,16.590915
83.180728,17,16.629584
204.545569,40,16.717793
123.848679,24,16.895504
163.699807,33,16.969574
100.640371,20,17.018006
96.220134,19,17.061303
239.21316,48,17.296268
83.695529,17,17.340135
127.918081,25,17.397149
129.304187,25,17.454509
94.315896,19,17.636137
116.448945,23,17.68796
102.201789,20,17.734876
170.271648,36,17.816271
150.150268,31,18.035619
88.44128,18,18.078779
83.652213,17,18.116979
124.092089,24,18.170962
101.046413,20,18.217678
106.05479,21,18.422622
137.84816,30,18.489755
83.578194,17,18.530413
101.08354,20,18.575572
124.358519,24,18.795087
89.54918,18,18.837169
146.801811,29,18.901731
88.572282,18,18.94486
83.563348,17,18.98352
121.700962,25,19.215751
106.915795,21,19.26488
89.378802,18,19.306382
100.780569,20,19.351697
101.453746,20,19.397097
114.423548,23,20.157571
105.577234,21,20.206011
163.105233,32,20.278615
146.329667,29,20.542968
134.955876,27,20.605831
95.74232,19,20.650743
136.341387,28,20.714816
126.615823,25,20.978429
99.55542,20,21.025405
89.401589,18,21.066779
88.249292,18,21.107147
128.667309,25,21.163513
78.773741,16,21.201467
112.7503,22,21.467231
122.768603,24,21.521626
179.41756,35,21.600771
225.893789,45,21.924268
89.131043,18,21.969896
190.337678,38,22.054776
88.868435,18,22.099639
129.175723,25,22.388525
108.292758,22,22.439507
114.055371,23,22.492748
157.022765,31,22.563326
96.768655,19,22.853918
109.774126,22,22.90404
89.412045,18,22.946055
83.460321,17,22.985248
110.136513,22,23.034316
161.019902,32,23.36044
90.088863,18,23.404267
191.710753,41,23.496021
188.774792,38,23.84322
110.007296,23,23.899004
105.800045,21,23.948479
117.837317,23,24.001454
123.659971,24,24.324326
88.095875,18,24.366489
177.025219,35,24.443595
231.951418,46,25.351888
88.456785,18,25.397655
113.26073,22,25.446739
157.064978,30,25.514784
203.77429,40,25.888684
148.819352,29,25.95711
89.849967,18,26.000521
114.66106,23,26.052464
87.882387,18,26.388047
197.998536,37,26.470928
125.934789,25,26.530947
163.126822,33,26.904468
100.674438,20,26.953189
89.776691,18,26.994859
89.855282,18,27.036551
95.573521,19,27.079881
131.992842,26,27.447541
93.615673,19,27.491938
95.240087,19,27.535721
83.296962,17,27.57432
88.258205,18,27.614886
120.346856,25,27.996324
152.630762,30,28.064388
165.272725,36,28.146312
111.078207,22,28.199387
111.220676,23,28.582829
95.600076,19,28.626885
83.56862,17,28.665715
184.008913,36,28.746991
141.56559,28,29.152304
178.319397,34,29.229061
88.300923,18,29.275313
89.472173,18,29.317702
128.453092,26,29.723603
110.389366,22,29.774944
107.007254,21,29.822893
101.343129,20,29.86933
95.13493,19,29.912744
99.881245,20,30.317716
95.778347,19,30.360988
168.713853,34,30.435729
88.486004,18,30.478725
106.88637,21,31.422402
88.818947,18,31.463735
101.593449,21,31.510757
124.236001,24,31.56496
89.325164,18,31.607329
83.180191,17,32.023864
95.709299,19,32.066734
126.032254,25,32.122804
185.091748,38,32.209289
145.875713,29,32.664595
94.224499,19,32.709925
159.351085,30,32.777467
88.704898,18,32.820878
205.611942,42,33.31042
87.996941,18,33.355169
100.268267,20,33.399941
195.647007,38,33.888875
142.26311,28,33.955584
121.975092,24,34.01188
101.31616,20,34.058157
133.732839,27,34.531564
142.143341,30,34.600451
83.375596,17,34.640921
88.558528,18,34.681122
89.454324,18,34.722488
84.1736,17,35.183921
89.144572,18,35.224766
111.381837,22,35.274581
104.139067,21,35.322951
152.636773,30,35.391932
97.980053,20,35.877866
100.313475,20,35.924411
114.315566,23,35.977914
115.940354,24,36.032764
168.690631,33,36.551966
124.028233,24,36.608225
146.781854,29,36.675129
152.573944,31,36.746778
137.296464,26,37.260759
143.832477,28,37.324193
93.876946,19,37.369853
83.333094,17,37.408792
135.928152,27,38.45165
162.584485,33,38.52663
89.470645,18,38.570331
122.305512,25,38.625999
144.047835,30,39.174241
95.892114,19,39.22008
94.097282,19,39.264027
100.434259,20,39.310094
197.667173,42,39.88386
130.522216,25,39.9447
115.783554,23,39.998219
113.954665,22,40.049105
165.712916,33,40.610783
90.981554,18,40.6544
83.475016,17,40.693047
95.237343,19,40.735835
111.623449,22,40.786505
173.374862,35,41.362626
176.449195,35,41.442651
94.546121,19,41.489575
157.990721,31,42.064019
127.989407,25,42.121943
83.303831,17,42.162855
134.846145,28,42.22698
83.429389,17,42.786715
122.479677,25,42.843388
163.963791,32,42.915856
119.20693,23,42.970241
83.628501,17,43.544972
148.878185,30,43.61566
105.216876,21,43.666316
231.445255,42,43.761114
102.454484,20,44.345872
126.837167,25,44.401956
118.104574,23,44.45626
190.481866,36,44.536612
83.56101,17,45.118896
105.385296,21,45.165601
100.853764,20,45.211703
170.355948,33,45.285827
173.208938,35,46.435479
121.031816,24,46.492218
83.44188,17,46.532239
146.70491,28,46.595616
94.720132,19,47.200222
107.697927,21,47.247859
135.756162,27,47.308928
148.86844,29,47.375403
175.406874,36,48.025652
189.743297,38,48.112551
101.840643,20,48.162145
102.100481,20,48.782226
88.55875,18,48.823447
102.106561,20,48.869797
162.43623,33,48.943642
