#{"t_start": 1642104105.6237328, "env_id": "Walker2d-v2"}
r,l,t
2.026421,16,26.816116
-0.74776,17,26.850635
1.330571,19,26.888677
3.133749,21,26.930584
-3.819738,10,27.262363
3.554345,37,27.331769
1.161042,19,27.373838
2.698196,16,27.407385
-1.01282,15,27.438548
13.647952,31,27.815485
6.535458,18,27.854787
-0.250899,15,27.886076
-3.104655,11,27.90964
1.69864,35,28.950264
0.55081,11,28.978455
-0.501369,13,29.005227
3.459134,17,29.03943
-3.090755,27,29.092772
3.976313,12,29.12045
4.911546,20,29.50079
6.671012,23,29.546843
1.059885,12,29.573723
28.384058,54,29.675984
-1.380218,14,30.079844
-2.281355,9,30.099999
-1.891144,22,30.14274
-4.094759,9,30.164119
12.694055,28,30.217696
-10.532837,18,30.257509
-6.748892,21,30.681712
5.235463,40,30.759523
3.690332,19,30.804389
5.640037,15,30.83778
2.554692,20,31.253121
8.460729,41,31.335421
8.342843,19,31.38053
0.354301,11,31.405713
4.281121,14,31.43433
1.475931,29,31.88311
9.1581,29,31.941126
-1.607717,12,31.969071
0.702563,20,32.008113
9.18323,20,32.443961
2.609433,13,32.472543
-2.189075,18,32.508402
-4.613085,18,32.544936
4.900961,16,32.57783
4.501249,19,32.616643
1.297381,18,33.067343
-4.353021,33,33.132892
-5.371433,17,33.170553
-0.094269,22,33.214584
8.822784,31,33.688571
-2.258431,13,33.718841
-0.347966,12,33.743681
2.180105,15,33.774153
1.183547,20,33.813862
-4.230705,13,33.842007
1.075071,14,33.870716
6.475665,16,34.334079
-0.937218,14,34.363456
12.942051,35,34.431937
10.002549,23,34.480695
1.101283,18,34.518552
1.465625,19,35.6382
-4.802451,12,35.664974
-0.048782,9,35.684768
0.004866,15,35.715015
-5.097411,16,35.747294
2.171093,12,35.77273
8.213038,23,36.272121
-0.28479,40,36.349165
3.685418,14,36.382913
28.561556,38,36.455036
17.437098,29,36.979799
1.704931,15,37.013414
24.336342,48,37.104079
1.817088,40,37.667246
-0.40085,11,37.696448
-1.594186,26,37.748526
5.338792,24,37.798059
3.285876,19,38.319764
4.123756,25,38.368747
3.276029,14,38.399467
8.497525,19,38.43713
-3.729266,17,38.471884
5.266967,22,39.001713
-0.375049,13,39.030351
-2.60371,13,39.056934
3.819436,17,39.090956
-1.171473,11,39.114862
1.034843,12,39.14009
-4.845001,21,39.180907
9.994353,30,39.754922
4.817537,18,39.793916
10.058572,35,39.861057
2.107067,15,39.895548
0.591322,12,40.433677
-4.28884,21,40.474402
-2.1584,10,40.497252
-2.846514,13,40.523069
2.545749,23,40.567411
5.62841,27,40.620947
0.59125,15,41.179321
-1.024878,22,41.222994
-2.102931,10,41.246995
2.878677,26,41.296849
5.270611,16,41.331674
0.900166,18,41.92485
-2.469308,14,41.954847
1.262157,27,42.007061
0.241406,19,42.047721
0.878306,16,42.080979
1.900424,18,42.117177
5.049694,27,43.3525
-2.661209,33,43.419843
-6.814285,18,43.461487
-5.772653,18,43.499906
-2.28357,13,44.140618
7.920728,41,44.222205
1.145268,15,44.260363
-4.937717,16,44.295043
-0.911785,27,44.930925
0.990449,10,44.955625
1.158583,13,44.982394
6.79733,29,45.038202
-1.253838,12,45.066318
-2.211587,11,45.090904
14.604088,24,45.755478
1.688495,12,45.784956
-0.770341,31,45.847513
0.377939,26,45.905311
-1.394112,21,45.951421
0.11376,13,46.607783
1.153576,11,46.632635
8.701632,26,46.685978
-4.331252,13,46.717237
4.178383,17,46.753235
-0.087862,18,46.792068
1.012476,18,47.468811
16.156928,33,47.535726
-6.626514,13,47.568062
-1.07552,9,47.589205
0.429746,13,47.617209
-3.589123,9,47.638696
-2.39759,14,48.324086
4.024071,40,48.403908
-1.283696,9,48.431006
5.006973,18,48.468405
0.381902,21,48.513569
-5.237694,13,49.218036
-7.257956,37,49.291706
10.693786,42,49.379948
3.011075,13,49.414043
-4.472567,8,50.111094
-0.581363,13,50.140044
-0.741895,13,50.169341
-1.452097,27,50.22501
10.62003,36,50.301135
-0.832877,10,51.015436
3.106748,27,51.071033
-2.692631,19,51.113657
7.609485,20,51.156717
0.269835,22,51.204042
6.428782,21,52.634094
-2.005867,11,52.661051
0.436308,16,52.695822
4.014756,21,52.740484
10.704178,25,52.794187
-2.623504,11,52.822047
11.068383,25,53.560897
-2.031689,10,53.584821
0.155409,14,53.612831
7.631594,30,53.672911
-0.223817,10,53.698706
-3.259631,26,54.462847
-1.879581,30,54.52681
3.347699,23,54.577104
1.587758,16,54.6132
4.619182,19,54.654279
2.906765,34,55.458897
3.893152,24,55.512225
3.784201,35,55.584148
5.134457,23,56.397391
12.110781,35,56.472326
0.852559,22,56.524692
7.438958,28,56.585495
-5.707215,12,57.412756
5.562965,18,57.451705
11.06429,30,57.514409
7.646295,25,57.569029
2.003137,14,57.602551
-4.508161,13,58.391502
3.803456,16,58.425387
8.775965,24,58.475237
1.897066,15,58.510242
-0.481548,13,58.539258
-1.497275,15,58.571595
-0.883439,23,59.411453
-2.111426,19,59.454539
-5.82416,16,59.49074
-3.840008,19,59.531862
-1.801215,14,59.564118
-1.046534,10,59.587956
9.67846,20,60.419926
7.496214,19,60.460942
1.101392,19,60.502018
7.91549,21,60.547045
-1.86793,20,60.590596
-2.15051,20,61.438522
6.565084,24,61.489338
0.177286,10,61.514324
12.12716,33,61.580853
-0.6818,23,63.056729
-0.16672,20,63.098773
-1.030046,11,63.123484
-3.183361,22,63.16612
-0.949571,16,63.20163
6.509375,16,63.236551
2.696589,14,64.090054
6.075989,16,64.124485
0.107882,14,64.15568
2.596144,17,64.192551
0.266122,15,64.225706
-1.31431,11,64.250895
-7.131916,18,64.288654
1.105949,28,65.198609
1.284147,14,65.233788
-0.405,9,65.257785
1.635041,34,65.326292
-3.375097,15,65.362946
2.813206,16,66.266829
3.337743,13,66.297237
-2.099251,22,66.344237
2.241291,15,66.379502
-1.452645,24,66.431813
-2.440638,9,66.455873
-2.543139,12,67.37307
6.190603,34,67.442284
2.753804,29,67.505931
6.531252,22,67.554883
1.934652,15,68.461365
2.542011,27,68.516779
1.179074,18,68.558526
3.712334,38,68.636319
-0.093543,11,68.665909
8.450788,29,69.616502
18.459917,51,69.721969
8.590058,36,70.689757
-0.797163,14,70.724671
3.986774,13,70.753078
0.023378,15,70.785855
7.451364,28,70.843199
3.101453,14,70.87653
1.637917,14,71.777275
15.920957,24,71.824426
9.843442,32,71.887503
-1.870099,13,71.917902
2.521178,35,72.881944
-2.168669,11,72.911528
7.221302,27,72.966524
3.365062,16,73.003392
1.566694,27,73.058897
-0.080701,17,74.699824
7.72839,19,74.740501
-1.724042,9,74.762657
5.955587,16,74.795974
-3.541949,15,74.829536
13.917864,29,75.824485
4.208569,24,75.877274
1.067914,13,75.908794
1.816671,14,75.940322
-3.235854,19,75.981341
5.578215,16,76.016505
4.11332,20,77.008572
5.008997,24,77.060115
1.906194,14,77.092478
4.248828,30,77.153409
-0.85771,13,77.185552
-1.022629,32,78.215006
4.811676,23,78.266212
-1.443295,10,78.291078
-2.159048,11,78.315703
2.959507,13,78.344086
0.145312,17,78.380037
7.798535,34,79.426387
-1.96626,16,79.465177
0.236737,18,79.503895
-6.29206,21,79.548989
-0.778648,30,80.599858
7.29262,17,80.639374
-2.521279,27,80.695325
-1.947642,16,80.732174
21.848187,31,81.789491
-4.170244,10,81.816735
4.888817,16,81.850821
-5.258372,22,81.896752
7.204724,21,81.942073
0.436967,13,81.972411
-8.357242,24,83.032561
-0.024996,12,83.062011
-6.369646,24,83.110895
3.71355,19,83.153362
4.182182,30,83.216838
1.54036,31,84.311653
-2.707265,16,84.349853
-4.422129,18,84.388377
1.199311,14,84.420781
2.35691,19,84.461959
1.458662,19,85.54141
1.491705,22,85.588114
6.289376,22,85.63608
1.910918,12,85.664363
-0.82222,19,85.703918
-4.480131,12,86.772434
6.303881,42,87.514701
1.096365,13,87.549982
7.095173,22,87.59537
10.059725,30,88.707758
9.258169,22,88.758125
-1.011215,19,88.801168
12.339947,29,88.8621
1.287991,26,89.976893
0.241049,18,90.017867
-0.790336,15,90.051889
4.596079,19,90.092413
0.462291,27,90.148651
0.724189,18,91.27101
-5.282991,13,91.301308
-2.043033,13,91.330427
4.037584,19,91.370443
0.709395,13,91.400423
11.570855,30,91.461427
-5.373764,19,92.599719
1.602377,36,92.673702
-3.551404,26,92.732485
-3.111144,29,92.794466
2.329115,13,93.934857
2.09883,14,93.966022
-1.436209,25,94.017321
8.249765,31,94.082054
-1.868852,14,94.116211
-0.126288,23,95.275554
1.777593,20,95.320403
-2.448121,13,95.350133
-4.014027,18,95.388236
0.706879,30,95.450432
2.407439,31,96.645009
-1.497936,16,96.682694
1.296409,18,96.721402
-0.712622,17,96.758554
-6.819246,15,96.792336
-5.206047,24,97.982044
1.27886,12,98.011093
1.253812,15,98.043396
1.934554,14,98.074714
4.506524,15,98.107675
2.366742,20,98.149865
8.451514,29,99.355109
3.452577,29,99.417361
3.442648,15,99.453901
6.81751,21,99.498822
8.558824,21,101.373012
-5.988001,20,101.417124
-1.612738,11,101.443533
5.861525,16,101.476976
-1.684152,10,101.501073
1.5431,17,101.537105
-0.785608,24,102.75973
-0.370484,12,102.788496
14.357965,30,102.849398
-2.205794,21,102.896271
-0.81881,11,102.922353
-6.367658,20,104.152765
-0.136125,14,104.184368
2.170382,11,104.209507
-4.405103,8,104.228948
3.719876,19,104.268879
5.911078,19,104.310906
2.322156,30,105.573725
-1.232418,13,105.60572
4.349115,22,105.651979
0.376914,20,105.696446
-0.899484,13,105.726609
2.518869,33,107.007748
-3.311592,21,107.055404
-1.112739,21,107.101056
30.301468,46,107.194275
2.065436,16,108.457981
-0.55019,12,108.485683
-4.796687,14,108.51613
3.190388,17,108.553227
-5.379104,13,108.58298
7.913894,31,108.645141
3.005568,14,109.916133
-4.249849,16,109.951462
-2.11865,24,110.001988
-2.532664,14,110.034728
-7.146457,25,110.085908
4.760558,18,111.365399
7.324306,22,111.412063
-0.340577,13,111.442804
7.207308,49,111.538779
3.513959,26,112.848085
-1.726314,11,112.87542
7.539748,22,112.920284
3.511359,15,112.954144
11.397575,25,113.006079
1.068736,15,114.301277
-1.499179,24,114.351191
-2.679638,17,114.389351
7.210555,19,114.43052
3.527417,39,116.453073
-2.043664,16,116.492174
7.283684,25,116.544258
18.165863,39,116.625143
9.766991,25,117.966747
2.922456,35,118.040598
-7.295465,13,118.074095
12.387209,26,118.128818
-2.902825,24,119.481935
-3.372307,12,119.511385
9.996411,22,119.558018
-2.093311,24,119.610771
-2.783091,25,119.664685
9.311913,22,121.007303
-8.076219,14,121.039724
-1.07006,21,121.084468
0.726605,13,121.115409
13.982387,33,121.182152
4.828046,15,122.529618
6.257436,19,122.570201
4.529214,25,122.622334
9.84577,35,122.695261
-1.369909,12,122.726352
3.777099,19,124.095208
2.84088,14,124.126997
-7.18419,22,124.173063
7.540253,16,124.209003
2.660731,16,124.24416
1.50802,12,124.271646
9.241084,20,125.658938
-2.815794,17,125.696532
4.551962,46,125.788569
-5.265466,18,125.833419
-5.483084,22,127.24129
-3.126355,13,127.271613
5.701382,24,127.322011
-6.204282,17,127.360923
5.74898,15,127.394864
-2.605722,21,128.849128
4.13831,15,128.885113
5.823207,28,128.948886
-0.98776,21,128.996964
16.692296,39,130.50484
-0.733557,28,130.567593
4.346631,20,130.612391
10.36317,32,130.679242
-2.596946,27,132.78697
-10.353683,18,132.828865
-1.983366,19,132.869701
-0.59437,17,132.907374
4.671177,27,134.363749
9.391158,24,134.415911
-2.048694,12,134.445015
3.410838,22,134.490614
17.684459,39,134.569575
-1.857087,27,136.036629
-0.299468,16,136.074762
1.787941,12,136.102323
0.177645,18,136.14077
5.102517,22,136.187636
0.774235,17,137.617918
-7.198805,18,137.6573
-2.316778,10,137.681184
-4.043483,20,137.722292
2.898077,16,137.757984
-0.391611,15,137.791034
8.092103,17,139.260314
-1.379348,10,139.284913
-1.551907,13,139.312956
-2.256542,10,139.335785
0.000158,10,139.358618
4.952,18,139.39709
3.674158,31,139.461375
2.782209,16,140.950052
13.454064,26,141.004297
12.958903,27,141.063106
5.110285,21,141.110329
5.364298,16,142.603231
-3.728097,11,142.629116
6.807343,24,142.67895
0.885342,19,142.721788
-0.703723,16,142.757936
7.070949,18,142.79672
7.348537,20,144.319381
-5.32078,13,144.349799
5.943652,21,144.39393
-1.149412,25,144.446632
-6.700134,31,145.944325
-1.220658,13,145.97686
0.864681,27,146.032025
5.321501,19,146.074776
6.656506,21,146.120103
2.591545,26,147.670298
-2.469216,19,147.713933
50.876319,96,150.063999
2.201582,15,150.113097
-1.535948,12,150.140341
-0.885427,19,150.180959
2.993369,30,151.745565
-4.401794,18,151.788117
-0.101659,10,151.812535
3.52663,14,151.843027
0.771095,26,151.897531
-1.003382,13,151.929697
-4.961225,16,151.964605
-5.526328,16,153.535265
1.82033,27,153.588564
9.539614,32,153.652509
5.780307,21,153.697234
-0.450721,11,155.213757
-1.145876,13,155.242215
-2.156694,26,155.296509
4.631049,25,155.351545
12.773557,42,156.994944
-1.479942,45,157.089769
-1.439252,19,157.136393
2.028962,25,157.189333
3.092002,17,158.78046
-3.770075,16,158.815619
12.282634,31,158.880786
-0.237028,14,158.91571
6.49244,23,160.514444
-5.014905,19,160.556278
-5.052599,17,160.594212
11.503987,33,160.662359
-0.346636,21,160.711337
1.778032,15,162.330789
3.720541,15,162.363985
-0.703742,13,162.393039
1.971956,16,162.426932
-1.422354,28,162.481537
0.302709,11,162.508202
4.175435,18,164.114554
-8.461404,18,164.154571
1.884146,33,164.2233
0.859572,18,164.266227
5.86377,20,164.30903
10.717059,32,165.97798
10.772157,28,166.040145
2.943483,28,166.101851
4.83416,16,166.14045
-5.903186,22,168.478749
-1.151216,25,168.531626
3.439062,17,168.571152
-4.344455,27,168.626922
2.721866,13,170.281879
-1.141451,11,170.307352
2.539724,16,170.342351
-2.559621,12,170.370287
-10.236632,22,170.416656
0.028149,17,170.455043
1.81627,15,170.489215
-8.068686,23,172.165595
3.685996,15,172.199994
-2.934117,18,172.238611
-2.795037,13,172.268781
0.039605,17,172.305284
4.063561,23,173.994315
-6.862346,21,174.039867
2.140754,24,174.091046
2.454744,13,174.121808
0.213765,17,174.158049
-0.72929,11,174.183714
0.402063,18,175.875673
7.71821,32,175.940859
-3.353535,19,175.984786
4.342683,23,176.034558
-2.496985,25,177.749265
0.452889,19,177.791597
3.095908,20,177.834814
4.070367,14,177.866773
9.807192,21,177.910692
-0.272966,26,179.625894
-0.198341,12,179.655947
4.822814,17,179.692591
-2.940012,17,179.730223
-2.530206,14,179.761977
-0.143201,13,179.790985
-4.378341,18,179.829376
-4.285459,9,181.542535
5.968623,24,181.590898
-2.168308,15,181.625702
1.713443,19,181.666545
2.34749,13,181.697069
13.424757,54,183.51185
2.22146,26,183.573372
-0.694717,13,183.604576
-12.957959,26,183.658941
-8.558959,39,185.468083
-6.669325,16,185.507699
11.904069,37,185.583368
3.87596,29,188.044822
2.052807,42,188.131952
7.519559,15,188.170559
-2.344696,11,188.19586
1.114652,24,189.933347
6.210691,16,189.970437
-0.838129,26,190.023717
3.649411,23,190.07358
-0.215293,15,190.108638
0.173835,25,191.906193
-4.265234,19,191.948815
4.169792,33,192.016898
1.799924,11,192.045924
0.545266,14,192.075833
32.065038,50,193.928348
-1.994808,11,193.96323
3.565985,16,193.999139
2.450078,32,195.823742
3.743712,15,195.86038
-8.843912,15,195.893286
-3.455558,16,195.928265
0.648705,20,195.970829
9.629504,41,197.780208
0.942447,16,197.818351
6.000729,20,197.861143
14.778964,37,197.936372
4.475607,20,199.778305
-0.681376,20,199.822073
15.90903,43,199.909653
1.28641,12,199.942941
2.46113,16,199.97721
-0.351552,11,201.796518
-1.704823,9,201.819703
4.882206,24,201.869858
0.119887,12,201.899101
1.856572,28,201.955713
-4.117063,8,201.978858
4.778348,19,203.834925
-1.565765,10,203.859463
0.692923,25,203.910057
-6.135939,13,203.94187
-2.242102,19,203.981705
0.983665,29,205.855738
-1.302566,9,205.878882
7.781469,24,205.925232
1.946379,21,205.968628
-1.975861,31,206.029041
-2.320154,15,207.869643
-5.346369,22,208.597622
1.103975,14,208.631027
4.976469,15,208.664346
2.774726,20,208.706923
9.984995,23,208.756481
0.032308,18,210.647491
-3.727401,26,210.702859
5.862341,31,210.767913
-6.306147,23,210.819653
2.71274,17,212.721438
-0.05298,21,212.76592
7.097252,22,212.813268
1.580276,16,212.849578
1.6531,14,212.880865
6.027411,18,214.790629
-0.200342,13,214.820736
8.514647,33,214.887523
-3.564914,13,214.920288
16.683467,46,216.887864
-3.564107,18,216.933646
-1.236047,17,216.972239
3.756197,23,217.021469
1.191454,27,217.07987
-0.844478,19,219.031079
-3.155343,19,219.073503
0.154867,11,219.099993
3.044024,34,219.167785
4.948574,30,221.133354
-1.133881,9,221.158498
-3.573733,27,221.212805
-1.714117,34,221.284754
-4.891677,17,221.325672
21.840646,29,223.299727
-1.234862,20,223.34558
0.395352,12,223.374039
-3.82456,23,223.422226
6.541362,17,223.461794
6.028966,26,225.582611
0.124323,22,225.630959
2.529722,19,225.67261
6.661161,45,227.69121
0.112556,13,227.726206
-6.660255,22,227.771725
0.44553,14,227.804204
-2.223833,16,227.839259
2.390854,16,227.874638
2.50349,26,230.552812
-2.114412,11,230.580565
1.201274,14,230.61109
4.749264,19,230.650006
3.365188,13,230.678176
14.134634,35,232.728625
-3.196128,19,232.775522
-1.891866,12,232.805899
4.846381,21,232.851135
-0.657273,30,232.91978
-2.171968,13,232.965243
5.777408,26,235.087211
6.64195,37,235.164798
-7.082772,25,235.220876
1.697784,16,237.242886
10.454912,23,237.291198
2.206667,24,237.342314
1.39917,17,237.380735
2.279392,13,237.410868
-0.784169,26,239.473041
2.672392,15,239.508293
10.217095,25,239.559772
9.765202,20,239.604438
8.637105,27,239.661366
-3.62436,17,241.699486
4.01934,28,241.757047
-1.189814,24,241.809256
4.957541,17,241.847699
3.159757,22,241.894304
-0.46367,14,243.93784
5.723343,32,244.003348
6.425579,26,244.060227
4.524726,15,244.095103
-6.174272,16,246.16362
0.879275,19,246.205491
0.163861,20,246.249528
-0.728965,26,246.303594
0.312054,13,246.334955
11.997047,26,248.422158
-8.440692,16,248.459104
-0.061791,24,248.509201
3.673996,18,248.551275
7.958781,24,248.602507
3.603418,18,250.688006
-4.883734,19,250.729207
-5.203253,18,250.768555
8.394113,18,250.808558
-1.26286,36,250.881926
2.994685,14,253.635054
-1.45975,9,253.65613
2.116115,12,253.682793
6.133614,18,253.721619
5.256969,21,253.767341
-0.177068,14,253.799788
0.435137,14,253.831326
7.708492,35,255.913253
-2.526183,21,255.958579
-6.523001,20,255.999675
0.055552,12,256.026471
4.240372,14,258.085408
1.100197,12,258.112462
-0.096999,12,258.138637
-1.387963,13,258.167239
-3.205089,14,258.197498
0.081437,12,258.224261
17.267045,33,258.289925
2.419788,15,260.514567
3.530386,19,260.554617
3.053574,15,260.588474
2.988592,15,260.620483
-8.520082,11,260.645141
1.579998,16,260.677008
-1.503414,10,260.699417
-3.913683,17,262.720952
6.808623,31,262.78193
-1.911481,15,262.815818
-4.079625,31,262.875069
1.242378,17,264.945531
17.34161,25,264.999105
-2.296362,12,265.028974
1.923681,13,265.05758
16.985891,42,267.270629
-1.699726,11,267.301977
-1.808548,8,267.320554
-0.281372,16,267.353529
9.633444,37,267.428596
-1.145764,14,267.463879
2.046957,17,269.640247
3.619776,27,269.69715
-0.199733,19,269.739331
-4.228114,10,269.763729
-1.932374,30,269.824505
3.370167,21,272.023411
0.906295,11,272.049862
13.777765,26,272.102941
3.619105,19,272.145307
4.676333,15,272.179274
-1.051131,12,272.206728
4.444649,26,274.42541
-0.916379,10,274.450807
0.499428,21,274.494357
-0.50645,10,274.519228
-3.04833,18,274.55752
6.266207,20,274.600883
-2.030792,24,277.50068
8.751082,20,277.544888
-3.882882,12,277.573719
-6.951462,29,277.633018
-6.736615,12,277.663855
-4.701466,24,279.92051
5.097532,33,279.98876
-8.782836,21,280.036062
9.681419,30,282.253509
0.54989,19,282.294217
-2.61881,15,282.326096
0.785318,27,282.378066
8.956328,19,282.417889
11.385427,25,284.668983
1.804561,27,284.726909
17.293874,51,284.831214
9.443256,28,287.107336
3.942933,35,287.180229
-0.202231,24,287.234524
3.335148,15,287.268805
-0.237975,12,289.525927
-1.518721,11,289.55102
-4.927084,9,289.572711
11.200644,22,289.617624
5.096927,16,289.653615
21.711888,44,291.996522
0.224893,13,292.032068
15.48745,32,292.096785
0.935567,13,292.129138
-1.158106,13,292.157512
5.586468,19,292.197655
1.706546,21,294.494184
1.248425,13,294.524395
-4.400472,19,294.564129
-0.196085,14,294.59574
3.120715,20,294.637846
1.575649,11,294.664439
3.880396,39,297.129062
-2.019223,25,297.185265
-0.106071,10,297.209844
2.301514,15,297.241382
-7.006791,19,297.28158
3.705225,15,299.607967
-3.946105,14,299.640126
1.672088,19,299.680916
-5.531671,23,299.730309
1.415058,23,299.780532
1.847222,17,302.75717
-2.559779,11,302.783375
-2.684223,24,302.832004
9.061841,23,302.881797
-1.051611,17,302.919844
3.575398,15,305.285134
10.304461,35,305.358633
7.247632,21,305.40822
-1.959345,19,305.451507
-2.879901,18,305.49193
1.006749,12,307.841117
0.75844,18,307.879648
8.037724,24,307.930064
3.158416,16,307.966591
8.313654,21,308.011076
0.774176,15,308.045311
0.510441,20,310.381944
3.2998,17,310.420101
6.307465,42,310.505441
-1.380416,22,312.886307
-7.409591,23,312.935793
6.374051,24,312.98719
-0.436184,16,313.023524
11.795301,22,313.070152
-6.865928,27,315.490193
-0.993437,8,315.511988
3.990496,14,315.54131
22.297395,41,315.623164
-2.46218,16,315.662973
0.423307,23,318.066134
-2.089458,10,318.091165
5.676273,23,318.138947
-0.260022,19,318.180851
6.718813,34,320.62582
17.535549,37,320.706102
2.531427,20,320.753135
-6.644255,12,320.78174
-4.639898,11,320.806941
7.417962,21,323.235323
13.475786,22,323.282844
-3.588272,11,323.309523
1.410859,26,323.362135
0.438704,13,323.393326
12.027981,32,325.846059
10.338702,37,325.923349
-3.54723,8,325.947019
34.157214,63,329.162121
14.886276,28,329.230575
2.512864,12,329.261531
2.222555,16,329.295736
7.92455,25,329.347975
-0.614988,18,331.796174
15.807398,39,331.875197
-1.856852,14,331.910922
6.566965,34,331.979031
-3.055325,24,334.455976
2.126754,36,334.530265
0.29415,24,334.584171
4.830202,18,337.056967
-2.27964,20,337.100086
0.346588,10,337.124454
-4.423592,19,337.163439
-6.340576,20,337.206223
3.593101,37,339.723719
10.331303,33,339.795877
-3.093232,11,339.82459
-2.053045,10,339.847739
-4.768692,10,339.870928
-0.672193,16,339.905137
4.522701,24,342.400314
6.981367,18,342.440388
-8.436889,17,342.477551
0.79341,17,342.514704
8.260538,21,342.559201
-2.354074,11,342.585767
-1.001042,24,345.102298
9.349426,22,345.150223
-0.410367,23,345.197829
6.025136,17,345.236189
1.550547,19,347.746428
2.703971,20,347.789817
-2.272644,14,347.821731
14.221698,34,347.889428
0.112266,29,347.953516
-1.938625,16,350.487416
-3.315087,14,350.518767
-4.306601,25,350.570643
-4.175191,12,350.600683
3.271926,16,350.635622
-0.988741,19,350.676758
6.016591,26,353.240443
5.058935,32,353.308025
14.33826,34,353.381011
-3.563269,25,356.625696
3.658986,24,356.678011
5.798778,16,356.715434
-1.583949,12,356.74364
-1.681446,25,356.794835
2.395225,13,359.324937
-7.666306,22,359.370375
-4.664182,10,359.395589
-0.989737,16,359.429298
2.60128,13,359.458717
7.51404,32,359.52324
3.229034,15,362.084602
5.559637,20,362.127372
-0.699461,25,362.178545
24.361276,56,364.825087
6.031152,49,364.929557
2.618662,18,364.974928
0.57509,11,365.00106
-4.167153,13,367.594321
-5.467463,19,367.634578
2.291851,19,367.676758
14.191084,49,367.776028
12.313207,31,370.580457
1.307798,32,370.654896
4.922153,35,370.735274
2.079853,14,373.342856
1.459556,23,373.39058
0.59329,16,373.426862
7.442224,21,373.470954
-0.79529,11,373.497288
-2.094643,21,373.540725
-3.819416,24,376.103277
15.289251,32,376.169566
-0.727825,14,376.20419
5.28644,25,376.255573
6.183956,15,378.881027
-2.179576,14,378.911838
-3.243713,26,378.964709
-0.157443,16,379.001826
-2.069934,28,379.059321
2.303948,24,381.717238
0.178497,30,381.77971
-1.083149,11,381.808262
0.439386,9,381.828764
