#{"t_start": 1642059278.857089, "env_id": "Walker2d-v2"}
r,l,t
11.516906,92,81.152074
13.805201,26,81.220432
12.695782,39,82.289952
-5.474729,16,82.331671
-0.676292,13,82.362488
4.075318,17,82.400201
5.874071,17,82.439463
6.911279,48,83.540549
1.80105,13,83.576632
3.896673,16,83.611669
5.049667,18,83.651085
25.746386,42,84.735725
1.223984,22,84.78674
-3.955332,22,84.834467
5.230068,31,86.186496
-3.049836,15,86.223261
6.532776,20,86.266288
4.460102,37,86.342732
0.488436,26,87.408824
2.499891,14,87.442561
9.341276,45,87.533095
1.560059,25,87.589862
-1.607129,11,88.625422
-1.313959,17,88.662083
5.652399,32,88.728218
4.363443,17,88.769055
-2.939192,18,88.808832
2.132232,21,89.8742
5.754679,21,89.919527
2.659344,24,89.970027
4.287372,15,90.004619
1.13965,11,90.029601
-1.137872,27,91.112285
6.204384,24,91.164518
0.376119,12,91.193663
0.077079,19,91.233016
25.560596,41,92.362337
-1.992821,15,92.400924
3.728582,22,92.44821
0.348897,14,92.481066
32.41511,78,93.686473
3.07691,18,93.738168
0.801606,23,93.78762
-2.725972,18,93.828257
4.701408,33,94.945939
5.316702,36,95.021267
0.593212,16,95.06001
1.504747,19,95.10039
6.556175,29,96.239268
1.223227,20,96.284944
-2.600075,13,96.31593
2.122965,15,96.348635
6.794565,47,97.518471
0.030667,28,97.581742
19.23762,30,97.645561
2.100629,14,97.679409
2.928538,22,99.047731
3.632186,33,99.115107
1.706832,18,99.157058
-3.379451,13,99.186651
-4.175449,22,99.231899
9.872225,24,100.38977
-6.002576,27,100.448269
-0.597428,11,100.476213
-0.209434,20,100.518533
-1.75976,23,101.668188
5.483318,35,101.74048
3.07493,13,101.773043
0.289373,23,101.820148
5.927751,19,101.861696
9.500291,33,103.044361
1.784383,16,103.083046
-1.847898,27,103.138188
7.199031,32,104.387879
0.50847,17,104.431485
-1.346547,19,104.473359
2.946213,22,104.521777
0.851761,32,104.589627
1.242536,24,105.797606
11.150511,30,105.86129
-6.333736,15,105.89904
5.504478,16,105.933714
-4.420334,12,105.961133
-3.622468,13,107.164142
4.34442,20,107.208962
-3.16576,16,107.246467
-6.947696,20,107.291445
11.554932,35,107.368457
-6.527076,17,108.621563
-1.209907,11,108.648016
-0.553729,21,108.694058
-2.00352,12,108.723405
-0.592115,15,108.760241
6.523007,16,108.799263
4.690306,16,108.839028
12.600475,22,110.17748
11.435158,29,110.240969
-1.704082,23,110.293966
6.201945,15,110.3308
0.556024,26,111.663183
-2.71997,11,111.691976
5.280868,17,111.729243
-2.011672,10,111.754525
-6.111079,16,111.789054
7.95368,32,113.096928
34.07855,55,113.446935
-1.956322,12,113.483997
-0.300905,19,113.525719
-2.01045,17,114.89218
-0.867466,23,114.94656
11.212064,29,115.014088
-5.078999,21,115.066119
-2.353757,11,115.096127
-0.157632,14,116.505032
9.233905,37,116.594598
-5.304221,12,116.628428
0.266957,18,116.668957
-1.701028,15,116.706539
5.728541,27,118.221017
1.334281,29,118.292528
7.148694,24,118.351459
-1.11496,10,118.379344
-4.117121,26,118.437192
-4.17773,13,119.840148
-1.757492,10,119.86448
2.062595,23,119.913921
6.124144,25,119.969915
-0.045604,16,120.008527
2.761784,18,121.352892
7.699239,30,121.417174
13.253599,28,121.479682
10.274331,37,121.557436
3.379523,18,122.91776
8.964985,24,122.970686
0.387764,11,122.999882
-0.108067,26,123.054605
-2.659233,26,124.439484
-4.852496,17,124.479367
-6.464517,21,124.525057
1.187353,32,124.592806
-0.563841,25,124.649198
0.520952,12,126.002737
2.565951,17,126.039405
-0.851599,16,126.074154
1.685079,26,126.127387
-0.159418,18,126.167808
-3.207511,21,127.526471
3.89717,24,127.57918
10.698437,43,127.668287
8.942906,22,127.722512
-5.923254,17,129.346469
3.869506,16,129.383017
-0.43666,17,129.421677
0.575532,13,129.452961
3.866986,18,129.492785
7.856662,18,129.532658
14.720489,46,130.999564
-1.563839,10,131.029467
0.824059,26,131.083135
3.021542,15,131.118677
-0.264797,22,132.545489
-4.811997,13,132.577393
0.981545,12,132.605206
-2.918348,14,132.636339
8.974311,21,132.681399
-1.13889,11,132.708472
5.855172,21,134.108864
0.577805,13,134.141374
2.151836,17,134.179153
-0.565063,11,134.205668
-7.906802,22,134.252952
2.488001,17,134.292959
2.772625,32,135.773122
-3.358887,22,135.824493
10.651738,34,135.897891
10.516642,21,135.946621
5.173577,18,137.390971
-0.669538,10,137.417063
-2.365276,31,137.482178
14.220084,29,137.54698
-7.673688,18,138.99871
4.39283,15,139.033925
-9.381204,20,139.078006
3.316518,16,139.115027
8.895856,19,139.156754
4.891417,17,139.19545
8.483749,40,140.752008
10.989318,33,140.829825
0.654047,12,140.866993
7.942521,37,142.431253
-4.838454,18,142.475396
-2.588282,17,142.513113
1.326357,18,142.552288
9.912209,38,144.054708
-0.769724,34,144.128029
26.965221,41,144.213668
2.533765,17,144.254775
3.371199,17,145.982947
2.441229,21,146.028562
-3.596434,17,146.066914
10.210368,26,146.12177
5.137025,25,147.652735
-0.550933,14,147.687187
0.265982,11,147.71332
4.580843,14,147.744706
-4.871613,26,147.799664
23.532756,35,149.351951
4.430343,19,149.39772
16.429756,36,149.472503
-3.720878,19,149.518523
3.076679,15,149.553166
-3.046594,24,151.053863
1.651643,17,151.09242
-2.346401,15,151.125889
-2.123251,14,151.157087
-3.127224,26,151.210486
-4.95561,24,152.772138
-1.505094,11,152.800099
3.763788,26,152.855057
3.037249,14,152.889573
11.937931,37,152.965781
5.213378,17,154.544884
-1.24867,9,154.567979
-1.327003,12,154.595212
5.795073,34,154.667176
-2.666019,8,154.692178
4.419702,33,156.258326
-3.349955,10,156.285229
-3.867453,10,156.307247
-4.298066,25,156.35794
-0.01959,26,156.414205
-0.150816,14,156.44777
2.858221,18,158.008837
-4.939677,14,158.042079
5.682276,24,158.09476
5.72592,22,158.145459
-1.37374,20,158.191065
0.947364,18,159.819604
5.033541,25,159.874504
2.927303,14,159.908754
-8.683744,22,159.956716
-0.558066,28,161.612039
6.900433,31,161.681536
1.027619,20,161.728642
6.109428,21,161.775445
0.622545,16,161.812561
4.903367,17,163.686337
-3.208585,23,163.735609
12.84918,35,163.80911
-3.690086,12,163.840765
2.036448,18,163.879269
0.276187,11,165.450855
25.419075,35,165.521428
2.564572,34,165.59401
-4.894458,14,165.629409
-1.631255,12,167.230613
-2.996831,43,167.318473
-1.49415,15,167.358995
1.835739,17,167.397287
0.171773,11,167.424639
1.864823,12,167.452534
-0.333324,15,169.106457
1.622614,19,169.148421
3.58191,17,169.187248
6.829025,24,169.239123
-0.653222,18,169.280892
7.747912,18,170.957785
0.527842,22,171.006238
2.153873,11,171.033917
-4.148358,18,171.073053
-1.969051,22,171.121488
3.729946,13,171.152574
4.885395,19,172.84262
5.406877,28,172.902941
11.177383,35,172.978405
-2.435467,19,173.024677
-5.507751,22,174.724635
-4.675308,17,174.763634
-3.182295,11,174.79109
-6.443231,24,174.84183
-1.123417,26,174.899194
-0.583559,17,176.560505
6.747296,43,176.65025
0.884253,24,176.708299
-3.520655,25,178.454935
-0.173331,12,178.485214
4.720253,16,178.520792
9.023189,19,178.563031
5.122426,33,178.633103
11.724196,31,180.366897
-5.884701,16,180.405482
3.629913,23,180.454207
6.402383,26,180.5105
4.266125,17,180.550081
0.386147,10,182.495734
-2.269232,16,182.533987
4.65034,30,182.598418
-5.076622,59,184.460851
-1.163864,13,184.499731
3.363968,27,184.555618
-3.954669,10,184.581741
1.885601,16,184.615406
8.655046,22,186.323321
-2.30419,11,186.350214
-1.855211,12,186.376872
0.503888,28,186.433762
7.637224,27,186.492498
-8.499698,19,186.535032
1.269267,29,188.264158
-0.105273,12,188.294026
12.283437,58,188.407326
19.088148,37,190.169549
6.125229,31,190.237636
3.387028,23,190.289132
0.465941,19,192.063375
-2.046378,11,192.090364
-5.993181,21,192.134602
2.157809,13,192.165452
12.689772,24,192.216751
2.451404,30,194.024495
-3.206808,64,194.155844
5.132766,23,194.214736
4.996753,23,196.019018
-1.836682,12,196.048649
-2.429073,21,196.093281
1.802108,33,196.162771
-0.4687,27,198.035613
11.6203,24,198.088594
10.935874,31,198.154418
0.68016,24,198.208214
0.855232,14,199.969725
1.232425,20,200.011822
12.529997,22,200.058622
-0.036395,18,200.098682
2.225613,27,200.154526
10.512775,27,202.261047
4.843671,29,202.324486
-0.480713,11,202.35325
3.065085,28,202.411697
-0.39038,18,204.250832
-1.10318,16,204.287301
3.999417,22,204.335091
0.673837,17,204.374395
4.328928,15,204.408521
-1.461469,18,204.448264
10.731468,28,206.312354
-1.536762,15,206.349042
-2.506507,11,206.375141
-9.236116,28,206.433285
-0.298645,16,206.471341
0.657181,24,208.317193
2.335032,20,208.361889
-0.922089,9,208.385096
-3.916838,13,208.412879
-2.248055,8,208.432422
10.859733,23,208.478973
-2.298136,21,210.361738
-7.112385,16,210.398867
4.450537,26,210.454365
-3.838662,16,210.492413
4.048137,20,210.535963
5.808932,25,212.479342
1.091683,25,212.539387
-1.595464,14,212.577773
-3.750247,9,212.602415
-0.221662,12,212.632051
4.05044,17,212.670701
-1.574141,12,212.699761
-4.278582,12,214.63085
2.804829,13,214.659968
3.582441,13,214.68937
-7.773792,19,214.730296
0.808792,14,214.762632
9.318065,25,214.815667
12.601083,26,216.752394
-1.637886,10,216.77883
2.199232,16,216.813587
9.464587,23,216.862828
-3.307645,11,216.890992
2.939995,15,216.923924
0.265401,16,218.85418
-2.099865,16,218.889681
7.146337,23,218.939504
-2.525111,12,218.969075
1.346736,19,219.010078
-1.142466,12,219.038705
-6.151674,14,220.95777
-2.590177,15,220.991044
2.042973,13,221.02103
4.026182,36,221.094969
22.143764,56,223.359596
-0.765086,14,223.399847
5.823053,22,223.446673
-2.155051,15,223.481593
-1.711715,19,223.523134
-2.296389,12,225.472728
-2.281524,14,225.503892
-0.213259,19,225.545186
5.404353,18,225.585694
5.07214,18,225.625909
1.429472,14,225.658248
-3.576791,22,227.648708
3.499284,21,227.695615
1.296147,13,227.72657
7.614971,21,227.7714
-3.212578,22,227.819558
3.712501,32,229.800427
1.231212,15,229.837802
2.078617,13,229.86745
4.172226,15,229.900684
5.500655,18,229.940296
15.922684,30,231.986612
1.553873,13,232.020241
3.644464,15,232.053402
2.81173,34,232.124014
2.700146,26,234.190983
3.786786,19,234.240146
-3.265821,25,234.296642
-2.999354,20,234.34798
1.471443,40,236.441866
-1.503571,17,236.484299
2.597031,33,236.553252
-0.497115,16,236.592706
1.207364,16,236.628392
-3.935557,29,238.648116
1.727478,11,238.676
2.376495,16,238.709651
-1.757178,13,238.738755
13.661037,33,238.804513
-5.036972,17,240.832463
-3.932385,25,240.885801
13.886451,31,240.95195
-4.643246,14,240.986975
0.790475,29,243.095805
0.545886,18,243.13854
-0.66572,13,243.168979
-3.816432,24,243.219767
15.273299,30,243.283886
-3.081181,11,245.589588
1.795461,19,245.631615
2.016433,12,245.661318
-1.312581,12,245.688517
2.562462,38,245.766782
11.427027,31,247.839371
5.540414,22,247.888591
3.392399,19,247.930424
-2.265714,12,247.958776
-1.505741,26,248.011438
7.46484,33,250.120574
0.250527,19,250.165434
7.050576,30,250.228945
3.653339,37,252.333854
1.312335,13,252.367669
8.279618,36,252.44006
1.094796,27,252.500265
4.24685,19,254.590609
-0.445041,12,254.618607
15.657222,36,254.689989
8.250784,28,254.751487
-1.012682,11,254.779716
-1.116831,20,256.884073
-2.635608,12,256.913403
-3.943614,23,256.962718
5.242996,26,257.018983
1.792463,16,257.057079
-0.786821,23,259.208161
-0.969793,11,259.235886
0.390377,16,259.270761
-1.04971,9,259.293235
-2.376393,17,259.330104
8.343724,21,259.376657
2.051962,19,261.556048
-3.415721,25,261.609643
0.266391,20,261.65482
-1.662861,20,261.699282
-5.242309,25,261.753417
4.44709,18,263.903474
-1.472354,14,263.936179
4.217096,29,263.996705
-5.159529,25,264.052226
-8.09993,14,264.0858
-2.018342,30,266.290203
8.391334,23,266.343352
0.462474,10,266.369431
8.735907,24,266.420897
-2.408643,12,266.451134
26.299064,43,268.927116
2.779514,17,268.970937
-2.486834,19,269.012982
-0.963152,11,269.03984
17.887638,33,271.23948
4.712204,32,271.311966
2.609339,25,271.369776
1.486976,12,271.400174
5.681719,30,273.637811
4.268845,14,273.672848
-3.316704,11,273.698489
10.055584,38,273.776189
-3.042975,17,273.818911
4.534617,18,276.045597
-4.842896,17,276.083931
1.329749,14,276.115837
-2.992246,12,276.144482
-4.125427,14,276.175659
0.447708,10,276.199422
0.395352,13,276.228081
1.133893,11,278.449355
4.117861,20,278.492319
-2.472098,9,278.515887
5.31861,18,278.554191
-1.090847,19,278.596678
-3.308082,28,280.835153
-1.189152,8,280.857214
-1.593664,12,280.882937
2.989639,18,280.921015
10.247543,21,280.965492
0.580688,15,280.999375
-2.973978,18,281.037462
10.452069,35,283.3027
0.648881,23,283.357458
3.150443,23,283.409542
-2.265317,14,283.444082
2.843622,16,285.717479
12.143542,36,285.791431
-1.016716,18,285.835292
9.866865,24,285.886631
1.63391,15,285.922553
-3.421804,10,288.190327
-2.184893,13,288.219225
4.723735,17,288.256067
1.610331,39,288.336234
-7.320785,27,290.627209
1.568865,26,290.686359
7.374079,31,290.753915
-8.791524,25,290.810246
-3.158402,8,290.832371
-3.275409,25,293.362754
22.627802,52,293.470451
1.199335,11,293.504032
3.239457,36,295.85677
-0.700854,19,295.90293
-1.345492,23,295.952752
-2.340092,23,296.004208
3.076098,13,296.035734
24.714442,39,298.398022
-5.72267,23,298.453125
0.62717,12,298.48359
-5.515896,11,298.509076
2.530443,17,298.54579
1.512223,21,300.865092
-2.998219,17,300.903825
-4.002962,17,300.940868
-1.388186,14,300.971823
3.692248,23,301.019619
8.988121,30,303.377638
0.406225,26,303.436398
7.851676,38,303.516953
-0.377896,13,303.551605
3.757455,33,305.947611
-4.340971,22,306.002226
-7.93759,19,306.045103
-1.982568,17,306.083389
3.28321,31,308.475319
1.592638,32,308.546221
-3.741592,9,308.572186
8.65429,21,308.616089
2.952889,34,311.020011
7.395665,24,311.073142
0.270762,13,311.103904
-0.591907,14,311.135526
0.991041,12,311.162748
-2.406608,15,311.194777
-0.798609,16,313.564367
3.325865,15,313.598735
0.865444,27,313.65608
-1.79879,10,313.683388
2.759325,25,313.735462
6.22002,18,316.136771
-3.859341,21,316.183653
0.581582,19,316.226524
3.017646,15,316.261652
-3.378809,19,316.303679
-5.417107,22,316.352036
-2.356372,11,319.060204
-2.935213,20,319.102601
-2.100179,19,319.144819
-0.614971,12,319.173469
16.541594,30,319.235837
10.597513,37,321.676576
16.094298,30,321.743468
6.238248,26,321.801935
-1.381272,17,324.226794
-2.304668,17,324.265097
-2.971492,23,324.314915
-3.082527,21,324.361971
-2.688827,14,324.395295
-5.757248,22,324.442637
11.449267,36,326.92035
-1.350443,12,326.952755
2.034546,13,326.981761
2.068627,24,327.032366
-9.619131,21,329.482101
-1.177234,9,329.505383
1.894139,14,329.535507
11.991229,33,329.601927
6.593715,33,329.67343
3.406238,17,332.169406
11.520769,29,332.23155
-3.398439,15,332.269051
-2.215975,16,332.305263
6.202907,17,332.344375
4.688576,39,334.892245
22.334688,52,335.00296
-3.230142,18,335.051727
-0.372311,27,337.567349
-3.643722,14,337.601547
-2.58865,15,337.634787
-1.639324,14,337.666356
0.779506,14,337.697694
16.465467,48,340.22584
12.868322,22,340.279423
0.472458,13,340.310351
0.574422,13,340.339753
8.895858,41,342.914437
8.642566,33,342.988965
-3.91218,12,343.020789
3.480572,19,343.061924
2.454165,19,345.584636
2.262404,12,345.853447
-1.143457,24,345.903553
10.624602,28,345.964831
-2.555352,8,345.987573
2.623289,12,346.014263
-4.219645,12,346.041578
11.487111,50,348.606246
0.436981,11,348.638182
3.388247,28,348.694342
0.062719,27,351.26353
1.233095,21,351.312256
-0.342882,13,351.343172
15.446769,31,351.408109
7.641834,19,351.453162
-6.652935,11,353.994229
4.475968,20,354.036985
6.85835,26,354.0932
2.984596,20,354.139194
-3.269887,20,354.184504
4.170418,26,356.778217
11.683943,53,356.887238
-4.568638,15,356.928699
5.471483,30,359.471464
-3.033515,23,359.523908
5.393675,23,359.575059
-1.511542,22,359.624062
8.081063,24,362.227176
13.347618,41,362.313202
40.622348,55,364.985191
7.526246,59,365.112701
3.079423,15,365.156752
2.631624,13,365.186533
-4.303496,24,367.806198
14.808999,35,367.880652
-1.049899,16,367.920761
-3.285229,17,367.95829
-4.887907,24,370.582381
-4.362296,19,370.625248
11.361176,21,370.672346
1.428931,15,370.70756
6.755474,21,370.752933
-2.118616,13,370.784006
7.571968,23,373.671118
-0.175569,14,373.704783
-3.454065,17,373.741955
-3.311394,9,373.764336
9.351531,28,373.822485
-2.062937,10,373.849451
7.167289,31,376.528807
3.548677,16,376.568254
0.689948,12,376.596742
-1.068248,24,376.647314
0.70647,15,376.68357
2.267077,19,379.344884
-1.343273,18,379.386382
0.976696,18,379.427389
4.650795,16,379.463645
-2.940338,10,379.488206
3.122122,16,379.522952
3.365955,18,382.19254
0.414238,15,382.227261
10.252079,24,382.27801
-4.758453,24,382.330577
-3.980654,23,382.381047
-10.128673,19,385.025732
-3.800282,15,385.059405
1.591167,11,385.084596
-4.339223,18,385.122223
0.755718,11,385.148393
7.117982,18,385.186602
1.266408,18,387.870526
2.211915,16,387.907022
3.401194,18,387.946815
26.464199,42,388.033365
-1.231589,26,390.753756
2.149266,16,390.791646
4.746764,15,390.825538
5.346304,19,390.866578
-0.76284,28,390.926827
9.192315,26,393.649473
-6.734822,21,393.695541
-3.335376,21,393.740125
1.33042,39,393.822912
5.86289,18,396.504188
-5.50806,22,396.552539
7.686503,21,396.600093
-0.289223,9,396.623982
-1.915177,14,396.654586
13.769282,33,399.417771
