#{"t_start": 1641683003.1958938, "env_id": "Hopper-v2"}
r,l,t
16.04196,35,53.151073
12.906327,16,53.180511
15.396082,24,53.218364
4.995212,9,53.238046
15.345855,22,54.487365
14.71166,24,54.52426
11.236996,23,54.559569
12.392915,15,54.584911
14.818679,16,54.609487
18.784619,23,55.921899
7.232875,11,55.94238
77.944419,47,56.003752
12.008247,19,56.039817
13.722345,22,57.310091
15.538666,24,57.346624
7.154998,30,57.3907
11.504622,15,57.41645
52.326194,38,58.727889
23.648356,21,58.762846
16.422217,18,58.791201
55.741617,42,58.849572
11.944005,14,60.189218
36.74078,28,60.228041
13.412718,18,60.258524
13.109652,15,60.282588
24.129606,22,60.315463
21.44459,27,61.648135
11.020107,17,61.676877
10.502339,12,61.696703
13.244833,16,61.720957
29.297841,38,63.116201
9.867448,26,63.157358
16.849181,17,63.185097
14.126146,18,63.213446
11.664737,12,63.233927
18.341114,22,63.2648
10.753371,12,64.707021
10.486126,19,64.73666
13.414505,22,64.768878
13.974656,18,64.797578
16.97473,18,64.824742
7.09938,9,64.841309
24.160005,22,66.218132
26.702411,26,66.255956
10.781372,16,66.283326
7.143754,18,66.31147
11.119426,22,67.770988
13.246684,22,67.807184
6.795982,11,67.827086
11.451863,14,67.849347
6.195363,9,67.865334
9.334543,12,67.883924
13.268446,24,67.919141
5.120578,10,69.440434
7.12237,12,69.459614
87.572517,62,69.543767
22.175945,26,71.007488
10.253497,17,71.037156
14.593279,19,71.065524
10.984921,16,71.090405
16.497042,27,71.128577
17.40065,18,72.638219
27.938348,27,72.679932
10.671371,31,72.727183
43.769389,38,72.783233
18.93767,32,74.325424
16.00375,16,74.355263
11.167624,12,74.375565
18.297618,27,74.415146
13.091957,27,75.999981
30.370156,27,76.039704
24.483617,32,76.086498
18.154221,24,76.125556
9.633861,13,77.638003
12.248527,13,77.657864
21.958691,22,77.688748
38.115756,33,77.735345
28.26114,33,79.291346
4.805444,15,79.318257
13.856408,16,79.342467
6.547542,13,79.363261
9.207602,27,79.401735
17.624239,28,81.004507
12.404236,16,81.033138
8.831126,11,81.052513
15.157833,18,81.080033
10.360388,25,81.116401
13.293117,16,81.143608
11.147601,28,82.76829
10.168156,22,82.805605
12.854085,18,82.835044
10.804582,14,82.858223
5.669106,11,82.876778
7.746281,10,82.89404
10.382223,12,84.49755
9.561697,12,84.517328
22.69408,24,84.551679
6.315876,12,84.574927
11.151482,13,84.596011
15.904254,23,84.629506
48.50208,53,86.329136
38.099273,49,86.404911
71.083631,46,88.158104
