#{"t_start": 1642214705.1963377, "env_id": "Humanoid-v2"}
r,l,t
141.760909,28,13.264571
100.255594,20,13.317079
78.600343,16,13.358555
136.137912,27,13.424523
121.758969,24,13.758103
133.660136,28,13.823005
89.658247,18,13.867167
132.325148,26,13.927438
131.599208,25,14.00888
122.790402,24,14.066242
105.968834,21,14.11591
89.981734,18,14.158326
199.914892,41,14.283612
117.035495,23,14.341187
207.131974,42,14.44366
83.22303,17,14.489344
112.58431,22,14.584785
95.052727,19,14.631964
118.288473,23,14.686368
111.071022,22,14.739529
96.094519,19,14.834542
167.624625,33,14.910665
138.393372,27,14.975943
104.558293,21,15.026333
100.706816,20,15.13258
98.804577,20,15.18039
90.108692,18,15.222344
108.479606,23,15.275542
112.957972,22,15.328801
95.544946,19,15.447027
135.779759,27,15.511221
99.87831,20,15.561054
90.011042,18,15.605577
89.516969,18,15.64784
118.430596,23,15.782593
151.448399,32,15.856927
89.213031,18,15.902866
112.32508,22,15.955449
78.684329,16,15.995213
90.564636,18,16.132361
124.40238,25,16.190799
144.380223,28,16.258552
108.141128,21,16.310707
94.052585,19,17.319483
83.303487,17,17.359308
119.764021,24,17.413534
105.041279,21,17.463231
96.052432,19,17.507212
94.285815,19,17.662626
94.282324,19,17.706845
137.463717,30,17.775016
83.585151,17,17.816348
130.615595,28,18.000199
169.096208,36,18.08485
157.479641,30,18.155911
137.788276,27,18.220702
101.562395,20,18.399436
135.422177,26,18.459657
106.836556,21,18.50947
120.570565,25,18.567733
100.806972,20,18.754491
167.044575,33,18.829368
133.526074,26,18.891438
174.678131,36,19.120175
88.565776,18,19.165256
125.007824,25,19.221819
228.931337,46,19.32764
108.922156,22,19.538574
83.346393,17,19.579021
135.538053,26,19.638502
95.364293,19,19.683502
100.163429,20,19.730691
105.932288,21,19.946965
101.130645,20,19.993869
78.532426,16,20.031819
142.875608,29,20.097287
83.493488,17,20.314513
83.312022,17,20.353958
89.072176,18,20.395396
117.701543,23,20.44754
171.324422,33,20.522875
150.118256,30,20.7819
123.861059,24,20.83867
95.783925,19,20.884116
99.334355,20,20.930766
147.158255,32,22.074405
123.341562,24,22.133538
88.375969,18,22.177739
100.833705,20,22.226212
182.235558,35,22.511948
83.991552,17,22.554757
168.823133,34,22.631862
112.988909,22,22.685805
172.1421,36,22.982549
125.914569,26,23.045414
101.39728,20,23.09374
125.500089,25,23.151722
89.514684,18,23.418341
143.023625,28,23.48166
95.758105,19,23.52769
193.795185,39,23.61599
146.229549,28,23.916732
83.101292,17,23.958376
105.558996,21,24.006708
83.595672,17,24.046503
125.647287,25,24.345611
182.512335,36,24.428978
117.233492,23,24.485127
281.86519,56,24.862175
124.278366,24,24.924656
113.93775,23,24.977881
191.156341,37,25.318244
155.366675,32,25.394855
106.055923,21,25.446043
94.565972,19,25.490544
89.014497,18,25.53232
124.100912,24,25.855501
148.899189,29,25.922803
83.732178,17,25.964868
101.245115,20,26.011559
88.53429,18,26.330961
88.953197,18,26.372843
157.72945,32,26.44551
100.13624,20,26.494341
151.142452,30,27.677776
83.318802,17,27.719389
88.671182,18,27.760548
95.271591,19,27.804398
83.959682,17,27.844296
83.405652,17,27.886524
101.521193,20,28.23192
134.407981,28,28.296727
101.952389,20,28.34501
124.054844,24,28.402582
102.193009,20,28.757476
113.99178,22,28.809059
95.191874,19,28.854001
95.142404,19,28.898488
104.915332,21,28.946681
118.161526,23,29.318645
289.375514,56,29.446465
118.772283,23,29.509398
105.831445,21,29.885865
99.94413,20,29.93294
88.749551,18,29.975239
116.975394,23,30.027548
194.929211,40,30.455375
140.42398,27,30.521237
104.617884,21,30.571384
90.444631,18,30.613565
134.974924,26,30.673039
192.496496,39,31.108354
184.717938,38,31.199549
95.724227,19,31.247155
119.942816,23,31.654065
99.734996,20,31.701041
83.556323,17,31.741085
95.149058,19,31.78501
112.150822,22,31.835769
174.069024,34,32.278069
88.467999,18,32.322729
97.225046,19,32.366473
88.657969,18,32.408409
101.484914,20,32.82796
83.690906,17,32.868067
89.370273,18,32.910258
106.690777,21,32.959376
89.250098,18,33.001909
100.901617,20,33.048926
112.164613,22,34.349046
82.988578,17,34.38949
153.356616,31,34.46016
106.268319,21,34.511322
94.625306,19,34.970051
83.413768,17,35.010782
133.753376,26,35.070791
155.62312,30,35.141287
122.238165,24,35.60261
179.229385,33,35.679478
94.797496,19,35.726373
113.433441,22,35.777557
118.648921,24,36.249495
100.842553,20,36.296468
104.186241,21,36.34493
111.251248,22,36.396716
89.182081,18,36.439759
95.088554,19,36.909327
95.823738,19,36.953519
217.70282,44,37.052511
83.880732,17,37.096753
109.703292,22,37.580946
146.479514,29,37.648052
95.622962,19,37.69467
90.498157,18,37.73762
199.435632,41,38.279443
135.196563,26,38.343366
119.998148,25,38.402615
110.207669,22,38.454042
111.277676,22,38.956917
154.075444,32,39.030546
88.864508,18,39.075102
166.272326,35,39.155122
95.268086,19,39.662816
167.649176,33,39.738164
88.062407,18,39.782503
90.255695,18,39.824092
113.501847,23,40.349009
188.283409,38,40.437064
89.185419,18,40.482669
100.903614,20,40.528834
83.526305,17,40.568971
144.997069,28,41.967885
117.321129,23,42.022714
108.163041,22,42.074451
209.473224,44,42.665241
134.682781,26,42.730529
89.013447,18,42.774308
141.913818,28,42.837789
132.639369,26,43.398121
89.212636,18,43.441487
89.350838,18,43.483517
143.483226,28,43.546654
111.737841,22,43.60003
118.125504,23,44.162064
121.516235,24,44.218477
187.146967,39,44.30931
84.049581,17,44.906011
100.431422,20,44.955255
88.31689,18,44.999671
167.018832,32,45.076417
130.650548,25,45.138754
95.120973,19,45.735665
99.912767,20,45.783485
111.151545,22,45.836533
148.03766,28,45.904808
102.574883,20,46.503206
83.480365,17,46.542802
150.767048,29,46.608369
141.237464,27,46.671543
106.863827,21,46.721652
179.771118,35,47.34913
159.298593,31,47.422858
114.881897,23,47.478093
95.28782,19,48.078429
85.529165,17,48.118218
107.861444,21,48.166996
95.071538,19,48.211169
142.294655,28,48.275906
95.727958,19,48.886703
104.056478,21,48.935058
112.793923,22,48.985869
96.04183,19,49.030362
88.289169,18,49.072325
274.038898,59,50.64324
111.027137,22,50.701454
100.568723,20,50.748642
135.563372,27,51.400576
