#{"t_start": 1642044686.6667972, "env_id": "Walker2d-v2"}
r,l,t
-1.991189,21,45.989902
5.62197,28,46.640896
-6.710327,17,46.682067
2.655117,20,46.725894
1.725867,13,46.756752
-1.723667,21,46.801358
-1.823583,14,46.834105
6.456971,29,47.51142
13.180809,48,47.61107
-1.93472,10,47.641912
8.962635,25,47.69247
-1.001621,17,48.346549
13.675941,27,48.402024
-2.93163,16,48.438813
-11.140979,25,48.49066
-2.410287,27,49.170834
-1.978448,19,49.213528
5.499596,16,49.25009
2.587745,13,49.280124
-4.910817,26,49.334249
2.658197,27,50.036845
0.814363,24,50.089028
3.458512,13,50.119861
-4.895112,26,50.172756
15.878839,40,50.905899
0.229657,12,50.9388
-4.7144,17,50.975859
16.254565,29,51.036661
2.736555,25,51.092204
8.705558,40,51.847424
0.420665,20,51.895848
2.045757,16,51.932048
-2.538723,21,51.977381
-2.875946,11,52.675826
-1.756074,14,52.706588
13.391165,42,52.79112
0.769439,10,52.819733
-3.546023,10,52.842055
0.117614,26,53.788857
1.533185,13,53.820719
10.584147,28,53.879031
9.010382,20,53.924713
0.280717,19,53.966956
1.007052,18,54.695569
-3.723331,21,54.74012
-3.718573,9,54.762764
-1.552463,13,54.790821
0.483246,16,54.824711
0.305282,13,54.85404
1.707499,16,54.888509
-3.12278,11,55.622726
0.328654,14,55.652763
1.27628,32,55.717068
-0.774399,15,55.753866
0.547008,12,55.781858
-1.126728,21,55.825531
-1.703348,24,56.592656
6.685497,20,56.636205
-3.449766,23,56.686122
-5.076882,17,56.724731
-1.150646,16,56.760483
7.898167,30,57.548306
-0.407058,22,57.597628
6.910018,23,57.647321
4.517908,17,57.685537
6.44353,18,58.462841
6.256617,16,58.498253
-3.655932,12,58.525684
33.388963,47,58.619068
2.529721,15,58.658915
-2.561116,10,59.447733
-2.463937,14,59.478082
3.631826,17,59.513953
14.005993,43,59.600175
8.333735,28,60.428521
18.940238,32,60.497211
-0.139283,16,60.536116
-4.509927,12,60.564004
-3.685986,11,60.589539
2.652035,19,61.40509
3.077535,14,61.436779
-0.936283,15,61.469257
2.011788,12,61.496325
5.973112,28,61.552669
-1.419902,20,61.597125
-0.822419,25,62.42936
16.522423,32,62.495978
2.443038,11,62.52439
2.073295,15,62.556003
-0.51737,10,62.579156
-2.96892,9,62.600035
13.190487,32,63.670123
0.057014,16,63.708261
4.45095,14,63.739513
-0.288461,15,63.77202
0.765352,24,63.821876
-1.59398,21,64.679825
3.815864,15,64.714611
11.667903,24,64.765893
-2.813539,15,64.800947
1.779853,21,64.84529
-4.241286,21,65.721318
3.639831,31,65.787198
-0.933908,18,65.829674
-1.934171,15,65.863733
4.986392,36,66.776577
6.533067,21,66.825534
0.457144,22,66.872481
7.52095,23,66.921275
-5.525884,12,66.949656
-2.325035,13,67.821535
11.55701,31,67.883895
-0.223702,10,67.910413
-2.680809,30,67.969833
4.565655,19,68.013391
1.492339,13,68.898705
6.984048,29,68.958468
-2.145109,10,68.984864
-4.218007,23,69.031932
3.891317,43,69.981217
-2.378436,16,70.021395
-1.214821,11,70.046808
1.586312,15,70.078626
-2.194513,13,70.107684
-1.603357,15,70.139951
2.705808,18,70.177939
4.222051,20,71.100984
0.774567,19,71.142763
1.567875,21,71.187337
3.758116,17,71.22577
0.301514,22,71.272352
14.186558,35,72.2344
14.339847,40,72.318146
8.372818,32,73.297359
13.318562,33,73.36825
4.986232,15,73.404939
-4.255567,15,73.437524
4.760488,25,73.4889
1.235681,18,74.645212
1.261277,12,74.672734
-1.542296,10,74.695807
1.017733,18,74.733285
-2.466456,11,74.759413
-6.159565,14,74.789487
0.668501,16,74.823922
6.441032,16,75.777002
5.820104,20,75.81972
1.752016,14,75.851488
0.28526,32,75.916318
-0.486345,17,75.956041
3.857385,18,76.929611
-0.233895,12,76.95762
0.729648,11,76.982504
-5.545493,20,77.02404
-5.855467,20,77.0669
5.636722,20,77.110159
6.320442,33,78.141586
7.065527,34,78.215953
0.134643,11,78.245263
2.446664,33,79.274349
-1.563936,16,79.31264
-3.456018,9,79.334394
-1.959686,23,79.381384
-4.295092,14,79.413558
-0.361731,12,79.440184
-3.754656,24,79.488802
-0.092858,16,80.499029
3.067446,23,80.54693
4.310966,17,80.584967
-2.686144,11,80.61076
-2.855489,12,80.637012
6.884677,18,80.677705
18.69509,32,81.725511
3.827584,31,81.791776
4.786846,15,81.828228
-2.585512,15,81.860685
1.630577,18,82.892084
2.861343,23,82.94044
-1.095312,21,82.986043
3.867014,15,83.019911
-3.752062,20,83.061516
3.914129,34,84.128978
-9.228736,26,84.186549
-0.816817,30,84.249498
1.275319,26,85.32237
-0.683894,21,85.369054
-4.459192,23,85.419399
-4.085855,12,85.448792
-3.432065,11,85.473852
0.173765,28,85.531159
-0.115629,19,86.817757
15.952867,29,86.876947
-7.509593,21,86.923805
5.644232,15,86.957741
12.969217,25,88.051551
-0.989965,28,88.11221
1.099291,13,88.144376
9.704569,27,88.199726
-2.765096,20,88.245636
19.966819,30,89.376535
9.867315,34,89.448604
-1.288522,36,89.524959
-3.540524,9,90.612176
-0.427371,10,90.634259
-2.073453,9,90.654807
-3.052499,25,90.705115
-2.210051,16,90.74178
7.752842,26,90.795724
-3.105599,8,90.817536
2.338554,13,91.909359
3.972952,19,91.949456
6.495638,31,92.012565
3.909062,32,92.080105
1.796414,17,93.203939
-4.442469,23,93.253006
2.883964,32,93.319303
-3.466638,9,93.34428
3.14124,21,93.387033
12.958058,38,94.548391
-3.588044,19,94.593207
0.166228,26,94.647216
7.440019,19,94.689418
2.581428,18,95.823956
26.371902,57,95.936347
11.145359,27,95.999849
4.507406,28,97.16456
11.244439,28,97.224604
3.825998,15,97.25968
3.207538,17,97.29611
0.208563,17,98.443783
1.796769,12,98.471239
1.285228,37,98.54434
-5.225918,20,98.590649
-1.425321,17,98.6287
-1.480231,23,100.010046
-5.161903,22,100.057575
1.027323,15,100.091935
8.636191,23,100.139992
-4.064418,13,100.170797
-0.431648,12,100.197711
16.369437,41,101.439185
8.756867,24,101.495418
-0.242935,10,101.521561
0.178813,18,101.55951
-3.734981,12,102.738956
8.86531,30,102.79951
7.386859,25,102.854194
0.584984,14,102.887049
-4.248236,15,102.920229
-5.695588,15,104.132349
-11.2033,22,104.178759
1.052854,11,104.205227
-3.687505,18,104.243172
1.280337,12,104.270935
3.273277,16,104.305268
3.181885,21,105.528449
2.649497,17,105.566372
-5.747187,16,105.60176
-0.025732,12,105.628992
4.308818,19,105.668435
0.678936,13,105.697655
1.604401,14,105.727884
