#{"t_start": 1641820734.465468, "env_id": "Hopper-v2"}
r,l,t
10.294336,19,272.024782
8.799064,11,272.052758
12.455221,21,274.233291
19.226782,22,274.281383
6.007681,9,274.304503
69.107605,46,274.396075
17.473166,20,276.600157
44.465561,42,276.687485
9.736305,11,276.717867
6.800896,11,276.74281
14.68172,20,276.784311
11.761702,22,279.005796
12.416271,14,279.040625
52.051291,49,279.136971
10.156696,15,279.177737
28.390159,28,281.410291
11.35374,29,281.47267
30.987439,32,281.542084
15.067471,39,283.807403
16.914683,18,283.85109
22.648404,23,283.901056
14.331263,20,283.945004
7.668117,10,283.968986
16.148394,21,286.204218
18.507977,20,286.248222
9.486303,12,286.276041
21.044925,21,286.319934
19.701147,44,288.60816
7.738957,14,288.645351
14.777687,18,288.684328
10.801935,13,288.714165
19.621772,18,288.752228
16.365168,21,288.797293
4.825762,27,291.45637
6.943352,12,291.486222
39.577636,47,291.5808
25.321712,28,293.963305
42.476817,32,294.032226
13.117026,19,294.07544
10.931864,14,294.107581
13.452738,15,294.140192
15.972342,22,296.411904
11.230637,30,296.475952
32.848055,28,296.541585
16.031088,18,296.583014
15.450412,18,298.859467
20.892967,33,298.92812
14.154785,16,298.966636
11.024328,15,299.001197
9.08285,14,299.031753
16.657293,23,301.336144
18.045023,23,301.387234
9.229976,18,301.427818
13.334571,17,301.46524
14.517589,16,301.501587
12.392382,29,303.8294
9.716258,13,303.861359
8.449205,13,303.889815
5.858162,11,303.914675
9.46112,17,303.951138
8.879002,12,303.979036
18.207359,30,306.31605
13.961385,20,306.360867
11.696103,13,306.391716
11.100298,18,306.430486
20.451713,22,306.477578
6.915444,10,306.502945
49.476729,47,308.895245
13.582906,18,308.940552
11.636359,16,308.97597
11.40799,14,309.007062
16.29397,18,311.346277
8.31846,11,311.37254
22.954405,21,311.416757
24.071099,34,311.486763
45.527927,35,313.876934
15.782615,34,313.950268
21.908404,22,314.001669
7.945505,12,314.029902
5.737773,9,314.050616
18.48508,20,316.412784
8.975521,17,316.841092
15.745902,44,316.930629
14.672555,16,316.971311
10.620794,30,319.365079
12.787073,14,319.399418
18.066325,24,319.452649
19.806059,27,319.512684
16.287791,16,319.55048
11.152348,18,321.931535
23.030987,39,322.011986
10.073068,12,322.044488
11.214307,15,322.077206
12.452311,19,322.118335
9.811187,23,324.525424
7.12047,12,324.555093
12.423765,17,324.591713
13.424742,21,324.63618
51.493842,46,327.096278
49.05925,44,327.192695
11.790621,18,327.236339
18.816947,20,327.279358
9.260955,12,329.688019
10.218265,12,329.714391
4.981593,8,329.733133
7.139506,11,329.757546
5.365869,11,329.781778
14.847783,17,329.819208
25.433786,29,329.878631
10.230151,29,332.332033
6.063699,10,332.359171
16.883921,24,332.412228
17.068215,24,332.466087
19.069193,21,334.909306
15.771948,19,334.950679
8.369726,11,334.97756
11.042012,17,335.013544
12.431355,14,335.045947
12.866372,18,335.083786
86.379919,49,337.600158
14.270924,17,337.645415
8.32528,13,337.674531
203.623531,110,340.307456
26.03668,26,340.38263
7.917998,11,343.224651
33.500558,33,343.29123
13.342821,18,343.333599
8.021833,16,343.370935
6.17878,10,343.394152
14.462048,16,343.42732
14.693749,37,345.947319
17.792658,21,345.997853
15.276926,17,346.035315
16.328884,22,346.082064
12.822722,26,348.589765
15.3943,36,348.664596
47.42179,36,348.742606
20.552942,22,351.254366
11.053806,19,351.296607
40.420528,38,351.375422
6.607485,9,351.401107
16.455136,27,353.922233
12.73644,16,353.96282
9.77545,13,353.994067
7.981678,17,354.030402
7.981769,14,354.061614
11.324904,12,354.089689
10.119259,12,354.116665
6.94468,15,356.623298
19.654633,23,356.671367
13.80984,20,356.716368
15.929482,17,356.754148
10.361978,31,356.819782
15.427033,30,359.382442
54.081306,45,359.47663
7.506166,12,359.509614
14.794734,18,362.056625
15.118437,24,362.108896
10.009776,12,362.138018
48.82181,47,362.232874
7.232492,10,362.262428
23.434183,36,364.862598
11.305012,16,364.901623
11.777209,15,364.936724
24.151964,25,364.988149
14.405321,15,367.561169
5.322406,10,367.584211
6.315053,11,367.609314
8.560975,18,367.647301
14.441407,17,367.685964
14.493567,25,367.738278
6.553312,15,367.773422
18.381965,32,370.768171
7.376971,10,370.795699
13.703761,23,370.842698
20.958146,24,370.894714
7.024177,10,370.920312
9.443532,12,373.506794
20.122735,26,373.561712
50.220465,58,373.680697
14.377917,26,376.323797
15.057605,20,376.369416
8.080168,11,376.396327
23.191671,25,376.449039
11.436857,13,376.480459
6.408983,14,379.097532
13.81277,23,379.145754
7.647769,12,379.176492
12.121919,14,379.206421
10.998003,16,379.241163
8.559392,12,379.268255
15.885347,16,379.304291
61.847593,43,381.9948
12.517836,22,382.048648
19.538404,28,382.107783
38.867948,42,384.8025
14.100556,16,384.84257
30.747262,31,384.907078
7.265827,11,384.936146
24.160643,22,387.598746
12.278543,18,387.63911
9.436634,30,387.701635
40.006118,54,390.435346
19.501494,19,390.483838
25.132816,28,390.543909
12.828539,16,390.581639
14.368683,19,390.622104
52.129989,43,393.343227
64.297817,50,393.449708
11.420313,13,396.131282
10.386069,13,396.160668
22.853831,42,396.2455
56.805373,41,396.33496
10.465501,17,399.422224
19.673466,25,399.47452
46.921616,51,399.579231
10.444489,14,402.282099
23.976103,23,402.3295
11.377929,14,402.362223
8.355225,38,402.440494
17.775997,17,402.481946
13.798365,27,405.214001
9.045191,11,405.24197
10.447888,16,405.276688
14.267944,16,405.31225
12.129542,15,405.345087
7.303319,10,405.368536
7.278429,10,408.079813
9.455434,20,408.120902
12.597536,18,408.161791
22.359526,27,408.218115
74.783445,63,411.035932
14.859344,22,411.091745
9.624966,15,411.126351
15.045152,29,411.187093
11.860898,19,413.936236
9.19748,11,413.962583
20.144147,18,414.001386
12.061688,14,414.033079
16.424773,19,414.073754
29.201512,36,416.862289
34.614055,29,416.927283
25.689869,25,416.981945
14.098909,19,417.026648
4.55175,10,417.050748
19.936383,24,419.818007
54.110018,48,419.916
9.57672,17,419.961123
11.273934,28,422.739935
11.309608,21,422.787049
18.159788,29,422.849632
6.79485,13,422.883837
36.852302,43,425.698004
11.418523,13,425.735999
13.41033,26,425.790924
26.072851,32,425.859391
47.776908,35,434.030827
38.841623,22,434.101746
36.911117,21,434.16716
