#{"t_start": 1641864534.761755, "env_id": "HalfCheetah-v2"}
r,l,t
-268.853249,1000,41.645707
-231.559183,1000,71.345695
-291.113218,1000,101.370338
-389.184883,1000,131.711317
-304.771081,1000,162.640226
-171.000299,1000,194.028247
-191.50186,1000,225.871602
-325.219804,1000,258.243308
-320.987579,1000,290.664906
-346.01014,1000,323.829821
-245.071186,1000,357.472977
-222.229778,1000,391.609088
-290.945172,1000,426.175388
-333.944736,1000,461.827962
-343.105481,1000,498.142736
-233.072222,1000,534.193635
-405.881769,1000,570.615371
-208.03826,1000,607.488604
-201.817661,1000,644.729773
-423.548051,1000,682.382499
-241.282709,1000,720.461879
-426.773577,1000,759.004086
-199.117589,1000,798.090536
-251.514884,1000,837.80834
-231.944578,1000,877.841973
-529.958619,1000,942.952916
-464.849393,1000,1006.310223
-532.098725,1000,1069.097304
-392.424553,1000,1132.646286
198.35589,1000,1196.499076
670.995692,1000,1260.732549
1152.809947,1000,1325.230316
1644.700197,1000,1389.732786
1451.331403,1000,1454.697398
1700.825125,1000,1520.203919
1924.618426,1000,1587.602874
2396.633668,1000,1654.779081
2492.550135,1000,1722.617862
2765.396977,1000,1790.446375
2807.769329,1000,1859.054696
2793.363457,1000,1929.306076
3165.913234,1000,1998.592748
3088.240446,1000,2068.191251
3417.32352,1000,2138.406106
3707.15671,1000,2208.954292
3715.635448,1000,2279.758855
3948.911683,1000,2350.318611
4239.118748,1000,2421.609874
4239.144599,1000,2492.654667
4370.035753,1000,2564.511016
4506.326474,1000,2636.733374
4252.070623,1000,2710.057686
4446.287743,1000,2782.914742
4769.970405,1000,2856.53959
4775.415042,1000,2932.607288
4584.400341,1000,3008.096628
4905.499897,1000,3083.671073
4902.911404,1000,3161.385512
4808.970157,1000,3237.93617
4918.156913,1000,3315.013861
4870.420404,1000,3394.157005
4869.76095,1000,3471.881787
5006.857876,1000,3550.324266
5117.796469,1000,3629.644149
5173.376707,1000,3702.788913
5219.51533,1000,3776.223247
5380.451674,1000,3849.860965
5619.577613,1000,3923.71901
5414.765821,1000,3998.324834
5270.134532,1000,4073.101155
5212.804149,1000,4148.303549
5010.597889,1000,4224.208095
5091.603978,1000,4300.288014
5462.977434,1000,4376.727747
5658.371066,1000,4453.520374
5666.916374,1000,4531.000192
5656.324215,1000,4611.429399
5915.183984,1000,4689.534323
5791.697091,1000,4768.193838
5835.567215,1000,4847.048619
5716.407973,1000,4926.232173
5851.934852,1000,5006.629918
5745.134839,1000,5088.552821
5737.774922,1000,5168.746668
5997.189971,1000,5249.475287
6187.671453,1000,5330.934217
6141.859049,1000,5412.7813
5950.852779,1000,5494.947495
5864.814899,1000,5577.112257
6024.795919,1000,5659.878163
6019.194301,1000,5742.993957
5887.914757,1000,5826.646697
6075.884419,1000,5910.429965
6186.886336,1000,5995.119761
6214.586841,1000,6079.693798
6409.822123,1000,6164.832974
6108.189273,1000,6250.179869
6276.213474,1000,6336.270089
6227.292064,1000,6422.498357
6152.213332,1000,6509.275467
6103.070042,1000,6605.02835
6268.765687,1000,6699.892243
6551.672949,1000,6794.757898
6427.52431,1000,6889.838917
6307.941228,1000,6984.863108
6152.315986,1000,7080.032915
6264.78792,1000,7175.275977
6351.712312,1000,7270.36463
6175.087452,1000,7365.453677
6409.395955,1000,7460.470672
6574.824534,1000,7556.189989
6190.731074,1000,7651.58181
6436.231848,1000,7747.188375
6359.594645,1000,7842.81204
6508.465165,1000,7938.26657
6337.590696,1000,8033.78594
6349.135169,1000,8129.235607
6651.033273,1000,8224.644076
6629.914847,1000,8319.92869
6335.745704,1000,8415.571574
6673.26283,1000,8511.017102
6708.158227,1000,8606.327268
6767.724146,1000,8702.273372
6853.321602,1000,8798.244448
6805.705732,1000,8894.122312
6818.610679,1000,8990.30054
6944.143336,1000,9086.213859
6655.091632,1000,9182.20785
6585.442999,1000,9278.361474
6771.300723,1000,9374.541562
6833.934085,1000,9470.756626
6857.429399,1000,9566.724222
6810.474665,1000,9662.707241
6808.193584,1000,9758.988092
6945.003425,1000,9855.074286
6939.074335,1000,9950.917039
6757.463331,1000,10046.947319
6967.932272,1000,10143.141001
6899.951372,1000,10239.363142
6904.820458,1000,10335.827592
6938.932752,1000,10437.533766
7082.911439,1000,10543.514888
7038.990629,1000,10645.254125
7054.913726,1000,10747.146393
7049.21704,1000,10848.49379
7047.892376,1000,10949.843313
7128.824172,1000,11051.118484
7117.661715,1000,11156.284272
7028.347718,1000,11261.257409
7010.631182,1000,11366.110105
7068.205727,1000,11470.708111
7165.722414,1000,11575.770656
6984.625896,1000,11680.714409
7075.098062,1000,11785.401769
7132.686861,1000,11890.369722
7102.322648,1000,11995.348264
7165.677545,1000,12100.587583
7171.731074,1000,12205.388899
7143.064746,1000,12310.743698
7037.738574,1000,12415.762625
7341.870878,1000,12520.593822
7170.030905,1000,12625.240433
7185.318827,1000,12730.430798
6933.878814,1000,12835.33222
7135.255324,1000,12940.153616
7037.185908,1000,13044.944784
7358.808726,1000,13150.05964
7155.367773,1000,13254.799532
7269.65472,1000,13359.770163
7169.745235,1000,13464.895813
7161.94502,1000,13570.004727
7210.3731,1000,13675.36752
7226.332463,1000,13780.359381
7400.76038,1000,13885.163317
7336.948227,1000,13990.045578
7292.487496,1000,14094.966853
7316.028983,1000,14199.899928
7243.698134,1000,14304.776352
7343.933385,1000,14409.530128
7379.382757,1000,14514.696663
7269.269285,1000,14619.307242
7169.807296,1000,14724.671713
7377.552119,1000,14829.507257
7410.489384,1000,14934.611603
7330.606953,1000,15039.698949
7255.715585,1000,15145.035302
7428.834502,1000,15250.200725
7385.806105,1000,15355.315243
7480.433878,1000,15460.145966
7491.776191,1000,15565.240546
7353.476729,1000,15669.926269
7380.984381,1000,15774.596615
7403.335289,1000,15879.648015
7414.655417,1000,15984.488682
7441.9143,1000,16087.469847
7514.459453,1000,16190.552162
7438.063274,1000,16293.531898
7474.777787,1000,16396.672039
7524.726773,1000,16500.096347
7551.359298,1000,16603.405298
7280.701891,1000,16706.586262
7359.29903,1000,16809.896483
7291.13559,1000,16912.947796
7455.835161,1000,17015.843651
7499.042799,1000,17118.636367
7540.026463,1000,17221.85765
7537.739935,1000,17323.589053
7552.508703,1000,17425.464177
7619.224552,1000,17526.933391
7586.414141,1000,17628.607281
