#{"t_start": 1641997262.592715, "env_id": "Ant-v2"}
r,l,t
2529.416761,1000,7437.92609
2424.19547,1000,7533.152771
431.556032,164,7547.215207
93.352045,47,7547.400057
1450.281119,1000,7628.967766
1401.58626,1000,7724.753594
292.533118,130,7760.622406
2240.963535,1000,7858.315131
2313.278315,925,7919.721459
240.891267,128,7947.7553
579.311736,189,7961.566497
1323.52622,1000,8058.406385
1254.968818,1000,8156.719126
1183.23993,507,8190.779086
1410.616208,1000,8286.75055
1823.564011,1000,8384.465662
2616.346534,1000,8481.903667
103.700361,43,8488.756556
1873.61899,1000,8586.428365
1218.02137,472,8645.486874
2066.691177,1000,8741.604326
1122.466923,1000,8832.746366
641.34296,237,8852.82639
1794.730855,1000,8939.480276
2751.438321,1000,9037.083192
2145.980112,1000,9138.204895
2077.96229,1000,9235.545634
2772.237779,1000,9337.068448
538.782423,252,9351.458748
2291.344026,841,9444.145381
2771.44624,1000,9546.621412
2704.269626,1000,9647.40712
64.265826,37,9647.751621
797.569001,1000,9748.600185
1855.24214,666,9830.054541
2895.384536,1000,9926.109506
1588.02039,607,9968.554466
1921.073913,682,10041.59594
474.118002,212,10063.369476
2051.32121,1000,10163.563538
2891.50354,1000,10265.585078
1709.693038,1000,10365.615479
2745.830978,1000,10465.285768
1507.65869,1000,10568.394363
2158.686088,1000,10671.328508
2902.4048,1000,10771.767052
1654.390018,1000,10872.069925
2864.482242,1000,10971.10527
2916.497798,1000,11068.359291
3181.609114,1000,11173.326467
1941.731833,1000,11275.790101
440.217933,162,11283.212318
1134.87019,1000,11387.223177
2884.297267,1000,11487.258495
1247.351415,427,11545.428424
1750.504065,1000,11646.114283
3003.782162,1000,11748.118739
1059.196196,1000,11842.761935
3022.890002,1000,11942.383967
2346.233064,781,12032.007803
1051.525829,1000,12123.034801
2041.933408,683,12173.50582
974.777424,355,12230.324022
945.351347,1000,12321.745561
1424.154285,1000,12421.903827
2875.22757,1000,12524.917685
930.87031,1000,12625.63388
3026.507984,1000,12728.447331
2995.281521,1000,12821.846466
1362.928468,450,12850.684734
3058.447221,1000,12949.714688
889.026519,353,13006.126979
1279.722209,424,13034.476587
305.512025,1000,13128.976391
1056.208603,1000,13231.32697
3138.498852,1000,13332.169675
2929.544469,954,13423.666609
3083.038543,1000,13523.005911
2931.249425,1000,13619.038854
2914.887332,1000,13718.323371
3014.73274,1000,13816.393754
2104.556947,1000,13915.182748
2182.224392,723,13998.970559
2404.045354,1000,14100.188888
3068.831437,1000,14203.103161
2903.034657,1000,14298.805042
1134.561228,356,14320.368014
3149.115263,1000,14418.564641
1701.570249,1000,14516.250201
943.15414,1000,14617.946577
708.380041,232,14638.972274
2780.974062,889,14726.741773
2993.880791,1000,14823.112712
2031.180392,1000,14923.560232
2353.463459,1000,15028.301439
1884.237326,603,15099.190397
233.808587,99,15106.333073
2291.072169,1000,15206.756179
1277.934244,1000,15296.813733
3341.456501,1000,15398.138043
1486.529334,442,15433.493314
3171.171905,1000,15536.674061
3047.555307,1000,15637.262025
2962.0515,1000,15741.102814
3002.172689,1000,15842.239071
1526.853256,1000,15945.30957
1394.828326,1000,16046.913477
1577.413556,1000,16146.726819
1001.391487,1000,16245.605165
294.91405,94,16252.822486
1860.054428,538,16317.331264
685.787467,189,16331.616189
3278.911505,1000,16432.09357
2973.139289,1000,16534.764851
3219.73125,1000,16634.587759
3418.288464,1000,16735.049648
3368.328149,1000,16837.692766
1421.159249,409,16865.824353
1184.14298,349,16926.127939
1367.752501,1000,17027.222562
1465.992693,473,17055.750724
1367.677366,411,17120.305955
1250.206471,1000,17218.257196
-5.661037,1000,17321.66863
3487.151534,1000,17424.546702
3413.915712,1000,17525.009002
3399.741558,1000,17620.775923
2602.485211,786,17670.521065
